city,latitude,longitude,nearest_distance
Euskirchen,50.68467,6.82143,5.218290313413095
Euskirchen,50.65947,6.7868,1.9708064935221523
Euskirchen,50.65947,6.7868,1.9708064935221523
Euskirchen,50.67816,6.79362,4.033047639824929
Euskirchen,50.60454,6.83701,5.281465459458419
Euskirchen,50.67388,6.82431,4.264327907480656
Euskirchen,50.61167,6.79083,3.3650506162059655
Euskirchen,50.64968,6.82888,2.816838141503177
Euskirchen,50.64968,6.82888,2.816838141503177
Euskirchen,50.62226,6.83413,3.755741929508497
Euskirchen,50.69257,6.7412,6.629165909688684
Euskirchen,50.63623,6.85922,4.8633558989557
Euskirchen,50.62176,6.79906,2.3167248869118495
Euskirchen,50.64375,6.81001,1.3664593136425482
Euskirchen,50.61263,6.86836,6.3649834425531315
Euskirchen,50.62844,6.81152,2.0921594757394426
Euskirchen,50.65992,6.84001,4.001933517742446
Euskirchen,50.65193,6.73635,3.9999130613526055
Euskirchen,50.69025,6.81265,5.588128895106556
Hellenthal,50.43418,6.4547,11.26083733530396
Hellenthal,50.43307,6.4528,11.409427915949449
Hellenthal,50.49586,6.46081,4.559657535044671
Hellenthal,50.49018,6.46637,5.015866107990042
Hellenthal,50.45576,6.48012,8.641470595006341
Hellenthal,50.47837,6.45241,6.5830941454988094
Hellenthal,50.46997,6.43016,8.111133184908535
Hellenthal,50.49228,6.46882,4.7431877334926416
Hellenthal,50.50219,6.49489,3.510787138528703
Hellenthal,50.48193,6.495,5.746564181753846
Hellenthal,50.44045,6.42614,11.189726484528606
Hellenthal,50.42924,6.43957,12.052024341162438
Hellenthal,50.45748,6.44918,8.849117322661604
Hellenthal,50.45792,6.46197,8.571561293275861
Hellenthal,50.45322,6.5122,9.08815804120512
Hellenthal,50.45018,6.48961,9.25049042800965
Hellenthal,50.49016,6.43447,6.068307071398142
Hellenthal,50.45313,6.45983,9.12404195299963
Hellenthal,50.45609,6.4033,10.430723307951197
Hellenthal,50.48067,6.45235,6.347890201033494
Hellenthal,50.50104,6.48815,3.594210852516873
Hellenthal,50.42975,6.41918,12.477587225327822
Hellenthal,50.48526,6.4675,5.52135146304574
Hellenthal,50.335,6.40882,13.694925787314643
Hellenthal,50.44797,6.47248,9.549083198753044
Hellenthal,50.44647,6.50243,9.723165249118637
Hellenthal,50.44634,6.4914,9.680709576861084
Hellenthal,50.36064,6.37334,16.753660523667733
Hellenthal,50.3802,6.34249,19.331926297177937
Hellenthal,50.45988,6.48677,8.169951259437845
Hellenthal,50.42384,6.45789,12.349468753637725
Hellenthal,50.42811,6.38279,13.828938860071323
Hellenthal,50.42967,6.37489,13.991330809236198
Hellenthal,50.41984,6.45858,12.78052660213216
Hellenthal,50.43406,6.47265,11.087073941962196
Hellenthal,50.44587,6.41381,11.017329328741479
Hellenthal,50.46644,6.45231,7.832876143045949
Hellenthal,50.43909,6.4975,10.508372799471115
Hellenthal,50.45076,6.53023,9.681565394700462
Hellenthal,50.45863,6.47177,8.377771559419896
Hellenthal,50.4445,6.40034,11.624764574575678
Hellenthal,50.4371,6.37871,13.159345787156889
Hellenthal,50.47444,6.47197,6.635736955391647
Hellenthal,50.4333,6.43463,11.724565479528415
Hellenthal,50.44641,6.46622,9.778033934794106
Hellenthal,50.42309,6.44255,12.656443010126019
Hellenthal,50.42685,6.42482,12.631659483251903
Hellenthal,50.45104,6.46367,9.299522865201467
Hellenthal,50.41726,6.38906,14.649328054960083
Hellenthal,50.43709,6.47475,10.738659811323965
Hellenthal,50.46627,6.4171,8.945977944079651
Hellenthal,50.44455,6.49164,9.880203288907616
Hellenthal,50.45377,6.45358,9.158247976015943
Hellenthal,50.46614,6.47162,7.551815639092139
Hellenthal,50.46244,6.49516,7.90678797241659
Hellenthal,50.45515,6.49005,8.69871185786384
Hellenthal,50.44341,6.45926,10.190981056895652
Hellenthal,50.44001,6.46579,10.486503875812064
Hellenthal,50.48428,6.48414,5.460331726184794
Hellenthal,50.4399,6.45613,10.617504251424378
Hellenthal,50.46794,6.48583,7.27412274051554
Kall,50.55398,6.53909,4.341622641423552
Kall,50.46937,6.51411,7.369991595849485
Kall,50.48892,6.53743,6.096555064207478
Kall,50.54721,6.59715,6.304447514401492
Kall,50.50476,6.51834,3.8785926857906685
Kall,50.49088,6.54388,6.207021584436066
Kall,50.52744,6.53002,3.116513896399597
Kall,50.54073,6.55744,5.050807167956812
Kall,50.5373,6.58666,7.062740442954367
Kall,50.47084,6.53273,7.669183421449041
Kall,50.51245,6.54296,4.593182321209845
Kall,50.46429,6.53076,8.281927995974273
Kall,50.47145,6.54063,7.861957390946258
Kall,50.5587,6.58878,5.763020378000486
Kall,50.49146,6.51787,5.146820229005151
Kall,50.52502,6.55791,5.102679620523497
Kall,50.50208,6.56406,6.468209547672541
Kall,50.49488,6.54166,5.76910247308156
Kall,50.5219,6.52724,3.121651084219185
Kall,50.51142,6.57655,6.789496365941424
Kall,50.4863,6.55848,7.278815507859692
Kall,50.56466,6.57771,6.002194710632995
Kall,50.55636,6.57062,6.443804023408412
Mechernich,50.60612,6.74543,5.110902388951096
Mechernich,50.63346,6.59057,6.181672268789928
Mechernich,50.59709,6.5684,5.7990683792677835
Mechernich,50.56902,6.64929,2.642308195719091
Mechernich,50.58057,6.57012,5.819220991951358
Mechernich,50.5906,6.57118,5.5885701560320316
Mechernich,50.58047,6.67452,2.191368367441638
Mechernich,50.58381,6.60862,3.1049714931940113
Mechernich,50.54402,6.66252,5.4898265812853
Mechernich,50.62407,6.61767,4.171685825456865
Mechernich,50.55107,6.66006,4.688558957786089
Mechernich,50.6291,6.68899,4.876310672442276
Mechernich,50.63603,6.61127,5.541432849775108
Mechernich,50.62617,6.6541,3.7231973508266325
Mechernich,50.60305,6.59505,4.061817801682261
Mechernich,50.5493,6.68648,5.468740922680101
Mechernich,50.58185,6.60391,3.4913338833345158
Mechernich,50.56787,6.69571,4.2380657346506645
Mechernich,50.60094,6.60972,3.0029815883154654
Mechernich,50.56853,6.59865,4.533668162875774
Mechernich,50.55607,6.61979,4.614284385890543
Mechernich,50.60165,6.68225,2.4633075520457544
Mechernich,50.60368,6.67075,1.886573033179249
Mechernich,50.60408,6.67068,1.9117352802046477
Mechernich,50.60822,6.72215,5.355718514709584
Mechernich,50.56001,6.63511,3.7973582848066147
Mechernich,50.58476,6.58708,4.549354345101882
Mechernich,50.59067,6.65375,0.3390890289024987
Mechernich,50.63586,6.69864,5.882024752057255
Mechernich,50.59273,6.71522,4.584529903925284
Mechernich,50.59077,6.62646,1.6957618433656843
Mechernich,50.6216,6.70798,5.18231703040022
Mechernich,50.61917,6.66702,3.1640151536837986
Mechernich,50.58842,6.59775,3.7392958432673886
Mechernich,50.58139,6.62122,2.4103427611671164
Mechernich,50.54331,6.63744,5.574402738641067
Mechernich,50.57049,6.55977,6.598564105170895
Mechernich,50.54997,6.64745,4.763834274530937
Mechernich,50.56619,6.66308,3.0912831137305754
Mechernich,50.59669,6.74137,6.123034832138529
Mechernich,50.57842,6.69995,3.8532942289751335
Mechernich,50.58568,6.61244,2.7849494410683406
Mechernich,50.53805,6.65049,6.085120891191647
Mechernich,50.58099,6.56417,6.2184365673305315
Nettersheim,50.51686,6.73409,10.311058786332344
Nettersheim,50.48736,6.73017,13.010543839359494
Nettersheim,50.49509,6.67753,11.03146774324934
Nettersheim,50.49477,6.708,11.636029468311355
Nettersheim,50.49912,6.73557,12.032229972682611
Nettersheim,50.47678,6.5805,9.130779857394904
Nettersheim,50.49171,6.62732,10.954411185958705
Nettersheim,50.52997,6.68989,7.523353502655667
Nettersheim,50.50692,6.71212,10.499124966833739
Nettersheim,50.47363,6.7139,13.990715312994809
Nettersheim,50.50972,6.65538,9.24229751111817
Schleiden,50.53264,6.41317,5.2132999223633245
Schleiden,50.52254,6.50349,1.6785695188869922
Schleiden,50.51906,6.44664,3.2610385766453414
Schleiden,50.54486,6.40956,5.61484416278532
Schleiden,50.53285,6.44393,3.0391119380759686
Schleiden,50.57196,6.50016,4.393492583054068
Schleiden,50.51881,6.41071,5.624857699235966
Schleiden,50.55596,6.45491,3.3815797316770837
Schleiden,50.5122,6.48752,2.35260626681042
Schleiden,50.56204,6.44596,4.307074019015622
Schleiden,50.56099,6.4983,3.176408236941894
Schleiden,50.51087,6.46564,2.9178934255239373
Schleiden,50.54441,6.48725,1.2295821834440257
Schleiden,50.53515,6.46673,1.4409816622885687
Schleiden,50.52779,6.47591,0.994267069021966
Schleiden,50.51933,6.39652,6.577920026591385
Schleiden,50.58413,6.44757,6.293246414088739
Schleiden,50.53613,6.50832,1.5435564002468034
Schleiden,50.59055,6.49359,6.37731655151192
Weilerswist,50.69782,6.79785,6.233971950128072
Weilerswist,50.71053,6.81479,7.812071373315981
Weilerswist,50.7413,6.83777,10.548148201961125
Weilerswist,50.71635,6.81619,8.465345942703415
Weilerswist,50.73188,6.81594,10.156741237482878
Weilerswist,50.7407,6.82546,10.999292698419104
Weilerswist,50.70999,6.79738,7.581633401597519
Weilerswist,50.73549,6.88962,10.243795721986105
Weilerswist,50.71311,6.87689,9.96994757877509
Weilerswist,50.75904,6.81367,9.763470488891516
Weilerswist,50.71417,6.89136,9.921483002094218
Weilerswist,50.70489,6.81417,7.190920019099435
Weilerswist,50.70776,6.85013,8.427938490150511
Weilerswist,50.71851,6.86792,10.099354080792146
Weilerswist,50.75623,6.84112,8.956147452246427
Zülpich,50.71245,6.65667,12.282859572909581
Zülpich,50.65508,6.59622,7.908071860494012
Zülpich,50.66894,6.71732,5.990304651246876
Zülpich,50.6567,6.69436,6.998013819409739
Zülpich,50.66258,6.58797,8.919779136110614
Zülpich,50.67145,6.6486,8.749098035232503
Zülpich,50.7017,6.61707,11.8716490687711
Zülpich,50.70435,6.63127,12.477484117168874
Zülpich,50.68521,6.64258,10.292654373659206
Zülpich,50.68928,6.60624,11.171136620525912
Zülpich,50.6751,6.61547,9.477550713842993
Zülpich,50.66445,6.67141,8.108177807798096
Zülpich,50.6719,6.66842,8.890938893433127
Zülpich,50.6944,6.69075,9.154249508611644
Zülpich,50.66775,6.63427,8.412952889276676
Zülpich,50.71457,6.7401,8.83294503493242
Zülpich,50.68964,6.68415,9.202676235686958
Zülpich,50.70565,6.71795,8.751233567438776
Zülpich,50.70018,6.70781,8.728730074002673
Zülpich,50.70972,6.68654,10.527848768062663
Zülpich,50.64403,6.64491,5.711886227951717
Zülpich,50.66052,6.6486,7.533866204543857
Zülpich,50.67367,6.69598,7.561273199946267
Zülpich,50.74293,6.70654,12.703806069481631
Zülpich,50.70701,6.74068,8.053544542038045
Zülpich,50.69189,6.65041,11.02112995448458
Erkelenz,51.06342,6.32794,1.6590183327558965
Erkelenz,51.10081,6.33675,3.296081600400723
Erkelenz,51.09549,6.32727,2.4688779485421852
Erkelenz,51.07929,6.31574,0.49631619238417574
Erkelenz,51.09267,6.36172,3.9104350934580316
Erkelenz,51.10019,6.22151,6.984925753601933
Erkelenz,51.05982,6.30121,1.8965857273065472
Erkelenz,51.11043,6.26013,5.399589170526996
Erkelenz,51.10535,6.25134,5.474368649954454
Erkelenz,51.09906,6.25669,4.761156283051829
Erkelenz,51.0971,6.21697,7.152404049471324
Erkelenz,51.10136,6.23944,5.920981354283485
Erkelenz,51.08309,6.24621,4.763402591591878
Erkelenz,51.10649,6.28899,3.8765853552447207
Erkelenz,51.05392,6.29464,2.690784506884017
Erkelenz,51.05723,6.27274,3.457322568777704
Erkelenz,51.04773,6.40419,7.050126316540361
Erkelenz,51.07047,6.25098,4.378244728441078
Erkelenz,51.05871,6.33644,2.442374472170769
Erkelenz,51.03309,6.35644,5.56535931302289
Erkelenz,51.08191,6.36777,3.885790464733669
Erkelenz,51.09913,6.33221,2.9815346746615643
Erkelenz,51.02641,6.34604,5.882491671411196
Erkelenz,51.06088,6.3488,2.948347921208007
Erkelenz,51.09777,6.33985,3.1315099317662547
Erkelenz,51.03209,6.3249,4.854020868401665
Erkelenz,51.05927,6.42676,8.12802072526782
Erkelenz,51.07852,6.28262,2.1700045010842
Erkelenz,51.09044,6.33975,2.517878035137626
Erkelenz,51.09315,6.30083,2.183296753741027
Erkelenz,51.05373,6.45512,10.19814783069865
Erkelenz,51.10186,6.27395,4.044556050312178
Erkelenz,51.05499,6.31393,2.2389213611241847
Erkelenz,51.08132,6.34442,2.286934794699792
Erkelenz,51.09059,6.37283,4.506089982103208
Erkelenz,51.09905,6.332,2.9670541870147327
Erkelenz,51.07481,6.34541,2.250129139513997
Gangelt,51.00867,6.054,6.836649536854459
Gangelt,51.02733,5.98937,8.451801476557685
Gangelt,51.02472,5.97777,9.301720387756427
Gangelt,51.02264,5.99301,8.507802796371205
Gangelt,51.02262,5.98693,8.866673837383184
Gangelt,50.99275,5.99702,9.374354971009987
Gangelt,51.02392,6.01809,7.017999954746128
Gangelt,51.00496,5.9702,10.949958684954595
Gangelt,50.95698,6.02468,7.0115646918401975
Gangelt,51.01276,5.98237,9.747978451297882
Gangelt,51.00549,6.02706,8.091929879050149
Gangelt,51.02138,6.01878,7.1686870465458385
Gangelt,50.9841,5.97831,10.392689023880395
Gangelt,51.03365,5.99445,7.807935576418571
Gangelt,50.97852,6.03883,6.120727005154443
Gangelt,51.0176,6.04041,6.472983959490982
Gangelt,51.01785,5.99931,8.46230483508965
Gangelt,50.98697,6.03363,6.744442776830608
Gangelt,51.00822,6.00528,8.863981205114776
Geilenkirchen,50.95276,6.19276,5.0367993957163035
Geilenkirchen,50.97017,6.10693,1.2845469336624065
Geilenkirchen,50.98428,6.18585,4.809080354838621
Geilenkirchen,50.96692,6.07131,3.6808256868404152
Geilenkirchen,51.00206,6.17751,5.520523284461036
Geilenkirchen,50.966,6.11877,0.35645490440404193
Geilenkirchen,50.98146,6.07601,3.7801753999775003
Geilenkirchen,50.93975,6.06006,5.317390183323772
Geilenkirchen,50.99059,6.09335,3.4962558510347623
Geilenkirchen,50.98809,6.13018,2.5305160681504395
Geilenkirchen,51.00228,6.18697,6.007442157676578
Geilenkirchen,51.00627,6.15258,4.940982203450584
Geilenkirchen,50.96217,6.13396,0.8096646736809943
Geilenkirchen,50.95139,6.17139,3.6905897052909995
Geilenkirchen,50.99288,6.161,3.9891287197379293
Geilenkirchen,51.00131,6.16186,4.7724632324004865
Geilenkirchen,50.9947,6.18889,5.581208650614558
Geilenkirchen,50.99566,6.21386,7.129336600048773
Geilenkirchen,50.98928,6.16857,4.0855660962707026
Geilenkirchen,50.98026,6.11499,1.734891342335465
Geilenkirchen,50.96893,6.07855,3.1916462324899255
Geilenkirchen,51.00435,6.1667,5.2427664968473255
Geilenkirchen,50.96862,6.06657,4.023376543000652
Geilenkirchen,50.96876,6.16778,3.096205090939298
Geilenkirchen,50.98811,6.1168,2.54163963558955
Geilenkirchen,50.97661,6.15006,2.20166621066378
Geilenkirchen,50.95094,6.08109,3.413499573691494
Geilenkirchen,50.99447,6.12513,3.2019333242942194
Geilenkirchen,50.94604,6.15783,3.2313676608414985
Geilenkirchen,50.99216,6.17851,4.828787009895866
Heinsberg,51.03903,6.05654,3.9092855485845885
Heinsberg,51.04124,6.14907,4.627567527291839
Heinsberg,51.0632,6.09681,0.24145419923265998
Heinsberg,51.10154,6.0792,4.219921820289981
Heinsberg,51.09281,6.10152,3.149160455849663
Heinsberg,51.07534,6.07225,1.9464749695383017
Heinsberg,51.06977,6.08133,1.0734403111856952
Heinsberg,51.05677,6.13964,3.277511954383614
Heinsberg,51.03066,6.17473,6.7727036358669945
Heinsberg,51.01976,6.13842,5.876487983529261
Heinsberg,51.05531,6.11475,1.765740803339007
Heinsberg,51.03136,6.07655,3.928353610098265
Heinsberg,51.00944,6.09354,5.307294462411939
Heinsberg,51.02068,6.13414,5.6365940298446935
Heinsberg,51.07414,6.12882,2.6099550784327623
Heinsberg,51.01343,6.07372,5.8978706654225235
Hückelhoven,51.0816,6.19117,7.004660828655189
Hückelhoven,51.03346,6.27894,5.2149100674702815
Hückelhoven,51.00352,6.24104,9.22008909859701
Hückelhoven,51.05027,6.24845,5.30227211484434
Hückelhoven,51.03976,6.21915,7.659798202704094
Hückelhoven,51.05423,6.22489,6.594197594686247
Hückelhoven,51.07458,6.22633,6.069864889967921
Hückelhoven,51.05802,6.19885,7.329607130216503
Hückelhoven,51.06796,6.18254,6.15972321909506
Hückelhoven,51.01315,6.2709,7.498682683236415
Hückelhoven,51.0639,6.2107,7.270220047573647
Selfkant,51.02611,5.95097,10.920673715600154
Selfkant,51.02078,5.95294,11.044541712682996
Selfkant,51.03779,5.90917,13.300944225434108
Selfkant,51.02964,5.94433,11.205334893268109
Selfkant,50.98055,5.91536,14.69026961719439
Selfkant,51.02316,5.93303,12.204430575415616
Selfkant,51.04136,5.87972,15.239727694891888
Selfkant,51.01714,5.95963,10.820207270858532
Selfkant,51.02332,5.88033,15.670119278873743
Selfkant,51.03361,5.90601,13.627713130832504
Selfkant,51.03258,5.96171,9.953122585450085
Selfkant,51.05098,5.90423,13.388909408489576
Selfkant,51.03147,5.92496,12.420613283456007
Selfkant,50.99489,5.94439,12.975367791609552
Selfkant,51.01328,5.90265,14.58922144651119
Selfkant,50.99666,5.92087,14.315802505154558
Übach-Palenberg,50.90775,6.13928,6.53244309669148
Übach-Palenberg,50.94507,6.10584,2.6160745553653997
Übach-Palenberg,50.91667,6.14101,5.581572402787227
Übach-Palenberg,50.92745,6.0883,4.926888339143334
Übach-Palenberg,50.92545,6.10075,4.757388240249702
Übach-Palenberg,50.91553,6.08418,6.230896767253488
Übach-Palenberg,50.92985,6.07284,5.351771181934168
Übach-Palenberg,50.93956,6.07989,4.232672565005215
Übach-Palenberg,50.91748,6.12255,5.361003375292785
Übach-Palenberg,50.93828,6.09309,3.731635817784904
Übach-Palenberg,50.93583,6.10075,3.6927604642292544
Waldfeucht,51.05193,5.99843,6.86783425861053
Waldfeucht,51.05523,6.03962,3.983210648440086
Waldfeucht,51.07455,5.9966,6.927366537649942
Waldfeucht,51.06067,6.00187,6.491816134648801
Waldfeucht,51.09056,6.03713,4.92588411019754
Waldfeucht,51.05508,6.02357,5.076310014220763
Waldfeucht,51.06194,6.03788,3.971813473435159
Waldfeucht,51.07259,6.02324,5.055426323067278
Waldfeucht,51.06185,6.03028,4.502106086651152
Waldfeucht,51.04394,6.03905,4.520349486649899
Waldfeucht,51.06584,5.98899,7.375831039200502
Wassenberg,51.11291,6.15174,6.674321388333603
Wassenberg,51.12472,6.10356,6.689091539048318
Wassenberg,51.08075,6.16069,4.949753377063524
Wassenberg,51.09818,6.19148,7.721125700948749
Wassenberg,51.10736,6.10263,4.762680264815746
Wassenberg,51.08653,6.14993,4.560880001675556
Wassenberg,51.10071,6.15629,5.876017218954048
Wegberg,51.14358,6.21165,10.402652536347981
Wegberg,51.1338,6.30606,6.543972217647521
Wegberg,51.14134,6.29431,7.480577932877749
Wegberg,51.15478,6.28069,9.143978639933376
Wegberg,51.13364,6.2385,8.339620280543867
Wegberg,51.13715,6.26777,7.591943307034871
Wegberg,51.12615,6.26057,6.760603913302961
Wegberg,51.12433,6.2545,6.837096750842675
Wegberg,51.15201,6.29146,8.683501037022113
Wegberg,51.15361,6.18847,11.851609696415789
Wegberg,51.1461,6.31705,7.309171900128602
Wegberg,51.12257,6.31614,5.280177263595032
Wegberg,51.10865,6.31361,3.7284756803183616
Wegberg,51.14233,6.32469,6.88087438371156
Wegberg,51.13406,6.29619,6.660650369734478
Wegberg,51.14781,6.27275,8.561969711195717
Wegberg,51.15297,6.29984,8.40554275076768
Wegberg,51.12211,6.30147,5.288934812730435
Wegberg,51.10946,6.31918,3.841158084243636
Wegberg,51.11039,6.30769,3.9407259133336683
Wegberg,51.12949,6.33044,6.1642554218139765
Wegberg,51.13677,6.29086,7.030470331699006
Wegberg,51.13526,6.25104,7.9723497475951275
Wegberg,51.12276,6.33787,5.570247948667638
Wegberg,51.17357,6.24892,11.830843856687434
Wegberg,51.12826,6.31777,5.917486720593045
Wegberg,51.13209,6.22002,9.080869001943372
Wegberg,51.1123,6.32909,4.280451108133351
Wegberg,51.16923,6.28501,9.4998953041389
Wegberg,51.14306,6.18633,10.804990227974246
Wegberg,51.12123,6.32165,5.160990191441374
Wegberg,51.17249,6.27632,10.15145615881744
Wegberg,51.18195,6.24422,12.349651162838937
Wegberg,51.11852,6.2513,6.478989609055372
Wegberg,51.12411,6.28923,5.698912586385899
Wegberg,51.17838,6.26237,11.225425213284575
Wegberg,51.18292,6.2557,11.664592354021648
Wegberg,51.12939,6.26683,6.848459616770976
Wegberg,51.1416,6.27774,7.79590052500813
Wegberg,51.12491,6.19122,9.498483622827056
Bergneustadt,51.03444,7.72046,8.877321659277278
Bergneustadt,51.00853,7.65703,6.261762260126791
Bergneustadt,51.02553,7.72552,8.49297162886583
Bergneustadt,51.02278,7.64982,5.768181910644117
Bergneustadt,51.01295,7.68132,7.9185438355424465
Bergneustadt,51.03424,7.64369,5.680304365296743
Bergneustadt,51.00213,7.67332,7.5017393904146425
Bergneustadt,51.01124,7.67258,7.317234004650712
Bergneustadt,51.03101,7.63372,4.900461707651218
Bergneustadt,51.01338,7.71246,9.534252461858452
Bergneustadt,51.04248,7.69865,9.607104944180545
Bergneustadt,51.03048,7.68993,8.677939863871105
Engelskirchen,50.98129,7.44628,4.756913537879213
Engelskirchen,51.00885,7.44091,5.053099471570817
Engelskirchen,50.99335,7.4797,6.660010274028316
Engelskirchen,50.99778,7.48777,5.958623294665685
Engelskirchen,50.9873,7.40941,2.156184616648265
Engelskirchen,50.98564,7.38628,0.5307305572223723
Engelskirchen,50.98824,7.42306,3.1170119267605116
Engelskirchen,50.9754,7.36846,1.3586375240434803
Engelskirchen,50.98272,7.42001,2.9115903324165524
Engelskirchen,51.01639,7.45337,6.235902068261023
Engelskirchen,51.00601,7.48108,6.183500579479321
Engelskirchen,50.97179,7.44855,5.131492111691245
Engelskirchen,51.00431,7.47424,6.688044584254683
Engelskirchen,50.99631,7.49944,5.258414924349741
Engelskirchen,50.99411,7.49242,5.8067200666168866
Engelskirchen,51.00998,7.45893,6.226053911500572
Engelskirchen,50.99183,7.45658,5.4924281763849905
Engelskirchen,51.0035,7.45026,5.381785089843003
Engelskirchen,50.99853,7.47643,6.689051822225147
Engelskirchen,51.01572,7.48638,5.7232964981406935
Engelskirchen,51.01541,7.46839,6.981681678159611
Engelskirchen,50.98691,7.47687,6.872752750489142
Gummersbach,51.02483,7.4854,5.88520721876205
Gummersbach,51.03842,7.59324,3.101056270649068
Gummersbach,51.03719,7.45867,7.9987435571502745
Gummersbach,51.02388,7.60219,2.557801465818778
Gummersbach,51.02707,7.48964,5.645453606700358
Gummersbach,51.08328,7.69231,11.499293550450492
Gummersbach,51.05597,7.63566,6.5267488450012365
Gummersbach,51.05689,7.6506,7.380963571966003
Gummersbach,51.05313,7.64931,7.054614775364755
Gummersbach,50.9915,7.50627,5.083398010750269
Gummersbach,50.98249,7.51283,5.329823570925735
Gummersbach,51.05825,7.64539,7.199324375699845
Gummersbach,51.00883,7.62327,3.9218490965335095
Gummersbach,50.98245,7.52647,4.685570548431245
Gummersbach,51.07044,7.66216,8.977996440638682
Gummersbach,51.02536,7.61516,3.4665380244917228
Gummersbach,51.02536,7.61516,3.4665380244917228
Gummersbach,51.02629,7.45945,7.225820938864325
Gummersbach,50.9875,7.50593,5.349004302463702
Gummersbach,51.03984,7.60742,3.8609627884796796
Gummersbach,51.02219,7.45275,6.575561268803887
Gummersbach,51.04503,7.60599,4.223317316451901
Gummersbach,51.06792,7.65343,8.343191094966777
Gummersbach,51.03638,7.52751,3.678979587687791
Gummersbach,51.02649,7.56674,1.2365999127785479
Gummersbach,51.02649,7.56674,1.2365999127785479
Gummersbach,51.02649,7.56674,1.2365999127785479
Gummersbach,51.0286,7.44661,6.726592306006915
Gummersbach,51.06703,7.68853,10.184996133528674
Gummersbach,51.0153,7.53854,2.0744459403651656
Gummersbach,51.06862,7.63957,7.74037324367965
Gummersbach,51.0468,7.52193,4.759452357582908
Gummersbach,51.02671,7.60682,2.9797688298205673
Gummersbach,50.98759,7.55158,3.304335309254697
Gummersbach,50.98141,7.5036,5.892628227523365
Gummersbach,51.03664,7.49731,5.491000729742182
Gummersbach,50.9791,7.5188,5.314768342972159
Gummersbach,51.03327,7.47739,6.6542481846127455
Gummersbach,51.02415,7.54073,2.1530340684878335
Gummersbach,51.06198,7.65532,7.995537342606962
Gummersbach,51.05274,7.62039,5.527616754094671
Gummersbach,51.06252,7.66627,8.62946019442776
Gummersbach,50.9992,7.54307,2.5174406519183408
Gummersbach,51.00222,7.52638,3.2723625805232666
Gummersbach,51.00686,7.55926,1.1374561500189588
Gummersbach,51.0284,7.50056,4.946311587406313
Gummersbach,51.00567,7.55738,1.3208121603781946
Gummersbach,51.07803,7.70003,11.551094242624949
Gummersbach,51.0351,7.48117,6.468323469093293
Gummersbach,51.04835,7.57451,3.68966374920717
Gummersbach,51.0044,7.57164,1.247405735037687
Gummersbach,51.03012,7.47129,6.972403634522942
Gummersbach,51.07024,7.68607,10.251351180597277
Gummersbach,50.97513,7.52322,5.4739448490383245
Gummersbach,51.02823,7.46657,7.249623584278071
Gummersbach,51.07197,7.70306,11.20812230738457
Gummersbach,51.00449,7.59614,2.3013451671553904
Gummersbach,51.04831,7.46928,7.824986130230318
Gummersbach,51.03503,7.58115,2.362684933668673
Gummersbach,50.9918,7.5658,2.6302798933036233
Gummersbach,51.02315,7.48932,5.583867438867885
Gummersbach,51.01436,7.55824,0.7059829318311159
Gummersbach,50.98837,7.49904,5.696842848651059
Gummersbach,50.99038,7.50159,5.428087488042917
Gummersbach,51.06371,7.67772,9.35362940731648
Gummersbach,51.04428,7.53189,4.093082449283523
Gummersbach,51.02671,7.54671,1.9590423400696941
Gummersbach,51.0739,7.71115,10.804397580065963
Gummersbach,51.02228,7.53044,2.7492121415550197
Gummersbach,51.05831,7.61491,5.78175901657097
Gummersbach,51.02723,7.52181,3.5005823954785025
Gummersbach,50.98881,7.55008,3.21758621835382
Gummersbach,51.02888,7.51484,4.021276446390681
Gummersbach,51.03466,7.54485,2.69238225102219
Gummersbach,51.04383,7.55008,3.4049403632695765
Gummersbach,51.06294,7.68277,9.597467621405192
Gummersbach,51.03353,7.44321,6.968633738315941
Hückeswagen,51.13316,7.27199,3.497577495727574
Hückeswagen,51.1323,7.36306,2.6267173756614834
Hückeswagen,51.15054,7.34119,5.164574647458941
Hückeswagen,51.18881,7.35574,1.1384548578201266
Hückeswagen,51.13142,7.33602,3.986864638050338
Hückeswagen,51.16974,7.34027,3.2963088505209033
Hückeswagen,51.18693,7.36775,1.7457236883674925
Hückeswagen,51.15235,7.36713,4.531675240232767
Hückeswagen,51.17407,7.36117,2.8190912130006214
Hückeswagen,51.13763,7.29457,5.078637171796762
Hückeswagen,51.11273,7.28651,5.128794608083742
Hückeswagen,51.16708,7.31173,4.448335305996208
Hückeswagen,51.14783,7.31627,6.143965422980455
Lindlar,51.01394,7.39153,3.2575251793067213
Lindlar,51.0118,7.3815,2.900046909373069
Lindlar,51.0461,7.40623,6.978380391854514
Lindlar,51.01613,7.40456,3.829386319434656
Lindlar,51.03401,7.42065,6.11356815274525
Lindlar,51.04356,7.4241,7.167043676206617
Lindlar,51.04907,7.38621,7.057233955019942
Lindlar,50.97972,7.30974,4.874291838952459
Lindlar,51.00673,7.28376,7.0408470934411085
Lindlar,51.03783,7.39187,5.860693669257729
Lindlar,51.02194,7.40626,4.459419557880737
Lindlar,51.02704,7.41822,5.356816837160939
Lindlar,51.03353,7.43165,6.474232435494143
Lindlar,51.04923,7.37688,7.056601842028827
Lindlar,50.98188,7.29348,5.98135409306887
Lindlar,51.03681,7.42782,6.63381530539193
Lindlar,50.98192,7.2752,7.257943066975661
Lindlar,51.02014,7.32263,5.476492094753219
