hospital_id,treatment_code,treatment_count
772219,KAPAR0,0
772219,KAEN0,0
772219,KABAA0,0
772219,KASCHK0,0
772219,KAOH0,0
772221,KAHKO0,0
772221,KAHM0,0
772221,KAKIA,0
772221,KAKIB,574
772221,KALE0,572
772221,KABK0,132
772221,KALK0,0
772221,KADK0,58
772221,KAOM0,4
772221,KAPRK0,56
772221,KAPK0,6
772221,KAEH0,173
772221,KARH0,9
772221,KARK0,21
772221,KAEK0,240
772221,KASA0,0
772221,KAMUS0,4
772221,KAPAR0,0
772221,KAEN0,1001
772221,KABAA0,18
772221,KASCHK0,539
772221,KAOH0,34
772222,KAHKO0,0
772222,KAHM0,0
772222,KAKIA,0
772222,KAKIB,847
772222,KALE0,209
772222,KABK0,0
772222,KALK0,0
772222,KADK0,58
772222,KAOM0,4
772222,KAPRK0,0
772222,KAPK0,11
772222,KAEH0,718
772222,KARH0,34
772222,KARK0,26
772222,KAEK0,396
772222,KASA0,0
772222,KAMUS0,0
772222,KAPAR0,8
772222,KAEN0,584
772222,KABAA0,28
772222,KASCHK0,470
772222,KAOH0,51
772223,KAHKO0,0
772223,KAHM0,0
772223,KAKIA,0
772223,KAKIB,0
772223,KALE0,0
772223,KABK0,0
772223,KALK0,0
772223,KADK0,0
772223,KAOM0,0
772223,KAPRK0,0
772223,KAPK0,0
772223,KAEH0,806
772223,KARH0,26
772223,KARK0,26
772223,KAEK0,404
772223,KASA0,0
772223,KAMUS0,0
772223,KAPAR0,0
772223,KAEN0,0
772223,KABAA0,0
772223,KASCHK0,0
772223,KAOH0,0
772224,KAHKO0,0
772224,KAHM0,0
772224,KAKIA,0
772224,KAKIB,0
772224,KALE0,0
772224,KABK0,12
772224,KALK0,0
772224,KADK0,0
772224,KAOM0,0
772224,KAPRK0,0
772224,KAPK0,0
772224,KAEH0,144
772224,KARH0,0
772224,KARK0,10
772224,KAEK0,272
772224,KASA0,0
772224,KAMUS0,0
772224,KAPAR0,0
772224,KAEN0,0
772224,KABAA0,0
772224,KASCHK0,0
772224,KAOH0,0
772226,KAHKO0,0
772226,KAHM0,0
772226,KAKIA,0
772226,KAKIB,0
772226,KALE0,0
772226,KABK0,0
772226,KALK0,0
772226,KADK0,0
772226,KAOM0,0
772226,KAPRK0,0
772226,KAPK0,0
772226,KAEH0,0
772226,KARH0,0
772226,KARK0,0
772226,KAEK0,0
772226,KASA0,0
772226,KAMUS0,0
772226,KAPAR0,0
772226,KAEN0,0
772226,KABAA0,0
772226,KASCHK0,0
772226,KAOH0,0
772227,KAHKO0,0
772227,KAHM0,0
772227,KAKIA,0
772227,KAKIB,0
772227,KALE0,11
772227,KABK0,0
772227,KALK0,0
772227,KADK0,0
772227,KAOM0,0
772227,KAPRK0,0
772227,KAPK0,0
772227,KAEH0,0
772227,KARH0,0
772227,KARK0,0
772227,KAEK0,0
772227,KASA0,0
772227,KAMUS0,25
772227,KAPAR0,423
772227,KAEN0,0
772227,KABAA0,0
772227,KASCHK0,0
772227,KAOH0,0
772228,KAHKO0,0
772228,KAHM0,0
772228,KAKIA,0
772228,KAKIB,0
772228,KALE0,0
772228,KABK0,0
772228,KALK0,0
772228,KADK0,0
772228,KAOM0,0
772228,KAPRK0,0
772228,KAPK0,0
772228,KAEH0,0
772228,KARH0,0
772228,KARK0,0
772228,KAEK0,0
772228,KASA0,0
772228,KAMUS0,0
772228,KAPAR0,0
772228,KAEN0,0
772228,KABAA0,0
772228,KASCHK0,0
772228,KAOH0,0
772229,KAHKO0,0
772229,KAHM0,0
772229,KAKIA,0
772229,KAKIB,0
772229,KALE0,0
772229,KABK0,0
772229,KALK0,0
772229,KADK0,0
772229,KAOM0,0
772229,KAPRK0,0
772229,KAPK0,0
772229,KAEH0,0
772229,KARH0,0
772229,KARK0,0
772229,KAEK0,0
772229,KASA0,0
772229,KAMUS0,0
772229,KAPAR0,0
772229,KAEN0,0
772229,KABAA0,0
772229,KASCHK0,0
772229,KAOH0,0
772231,KAHKO0,0
772231,KAHM0,0
772231,KAKIA,0
772231,KAKIB,0
772231,KALE0,0
772231,KABK0,0
772231,KALK0,0
772231,KADK0,0
772231,KAOM0,0
772231,KAPRK0,0
772231,KAPK0,0
772231,KAEH0,2203
772231,KARH0,82
772231,KARK0,115
772231,KAEK0,1883
772231,KASA0,0
772231,KAMUS0,0
772231,KAPAR0,0
772231,KAEN0,0
772231,KABAA0,0
772231,KASCHK0,0
772231,KAOH0,0
772232,KAHKO0,0
772232,KAHM0,0
772232,KAKIA,0
772232,KAKIB,201
772232,KALE0,213
772232,KABK0,0
772232,KALK0,0
772232,KADK0,30
772232,KAOM0,0
772232,KAPRK0,35
772232,KAPK0,0
772232,KAEH0,167
772232,KARH0,6
772232,KARK0,7
772232,KAEK0,165
772232,KASA0,0
772232,KAMUS0,0
772232,KAPAR0,0
772232,KAEN0,0
772232,KABAA0,0
772232,KASCHK0,83
772232,KAOH0,0
772233,KAHKO0,40
772233,KAHM0,66
772233,KAKIA,127
772233,KAKIB,0
772233,KALE0,0
772233,KABK0,0
772233,KALK0,0
772233,KADK0,24
772233,KAOM0,0
772233,KAPRK0,0
772233,KAPK0,0
772233,KAEH0,20
772233,KARH0,0
772233,KARK0,10
772233,KAEK0,96
772233,KASA0,0
772233,KAMUS0,0
772233,KAPAR0,0
772233,KAEN0,0
772233,KABAA0,27
772233,KASCHK0,211
772233,KAOH0,12
772234,KAHKO0,0
772234,KAHM0,0
772234,KAKIA,0
772234,KAKIB,131
772234,KALE0,372
772234,KABK0,200
772234,KALK0,0
772234,KADK0,39
772234,KAOM0,0
772234,KAPRK0,0
772234,KAPK0,4
772234,KAEH0,40
772234,KARH0,10
772234,KARK0,10
772234,KAEK0,49
772234,KASA0,386
772234,KAMUS0,27
772234,KAPAR0,13
772234,KAEN0,1045
772234,KABAA0,6
772234,KASCHK0,430
772234,KAOH0,25
772236,KAHKO0,0
772236,KAHM0,0
772236,KAKIA,0
772236,KAKIB,0
772236,KALE0,145
772236,KABK0,0
772236,KALK0,25
772236,KADK0,19
772236,KAOM0,0
772236,KAPRK0,0
772236,KAPK0,0
772236,KAEH0,0
772236,KARH0,0
772236,KARK0,0
772236,KAEK0,0
772236,KASA0,0
772236,KAMUS0,0
772236,KAPAR0,0
772236,KAEN0,0
772236,KABAA0,0
772236,KASCHK0,0
772236,KAOH0,0
772237,KAHKO0,0
772237,KAHM0,0
772237,KAKIA,0
772237,KAKIB,687
772237,KALE0,275
772237,KABK0,32
772237,KALK0,0
772237,KADK0,104
772237,KAOM0,4
772237,KAPRK0,91
772237,KAPK0,0
772237,KAEH0,255
772237,KARH0,26
772237,KARK0,23
772237,KAEK0,338
772237,KASA0,0
772237,KAMUS0,0
772237,KAPAR0,5
772237,KAEN0,0
772237,KABAA0,0
772237,KASCHK0,148
772237,KAOH0,0
772238,KAHKO0,0
772238,KAHM0,0
772238,KAKIA,0
772238,KAKIB,0
772238,KALE0,234
772238,KABK0,0
772238,KALK0,0
772238,KADK0,18
772238,KAOM0,0
772238,KAPRK0,0
772238,KAPK0,0
772238,KAEH0,0
772238,KARH0,0
772238,KARK0,0
772238,KAEK0,0
772238,KASA0,0
772238,KAMUS0,0
772238,KAPAR0,0
772238,KAEN0,0
772238,KABAA0,0
772238,KASCHK0,0
772238,KAOH0,0
772239,KAHKO0,0
772239,KAHM0,0
772239,KAKIA,0
772239,KAKIB,504
772239,KALE0,576
772239,KABK0,7
772239,KALK0,0
772239,KADK0,75
772239,KAOM0,0
772239,KAPRK0,0
772239,KAPK0,0
772239,KAEH0,173
772239,KARH0,14
772239,KARK0,22
772239,KAEK0,156
772239,KASA0,0
772239,KAMUS0,0
772239,KAPAR0,0
772239,KAEN0,1333
772239,KABAA0,0
772239,KASCHK0,0
772239,KAOH0,0
772240,KAHKO0,0
772240,KAHM0,0
772240,KAKIA,0
772240,KAKIB,0
772240,KALE0,0
772240,KABK0,0
772240,KALK0,0
772240,KADK0,0
772240,KAOM0,0
772240,KAPRK0,0
772240,KAPK0,0
772240,KAEH0,224
772240,KARH0,15
772240,KARK0,33
772240,KAEK0,384
772240,KASA0,0
772240,KAMUS0,0
772240,KAPAR0,0
772240,KAEN0,0
772240,KABAA0,0
772240,KASCHK0,0
772240,KAOH0,0
772241,KAHKO0,0
772241,KAHM0,0
772241,KAKIA,0
772241,KAKIB,0
772241,KALE0,18
772241,KABK0,0
772241,KALK0,0
772241,KADK0,0
772241,KAOM0,0
772241,KAPRK0,0
772241,KAPK0,0
772241,KAEH0,0
772241,KARH0,0
772241,KARK0,0
772241,KAEK0,0
772241,KASA0,769
772241,KAMUS0,98
772241,KAPAR0,70
772241,KAEN0,0
772241,KABAA0,0
772241,KASCHK0,0
772241,KAOH0,4
772243,KAHKO0,0
772243,KAHM0,0
772243,KAKIA,0
772243,KAKIB,202
772243,KALE0,592
772243,KABK0,15
772243,KALK0,0
772243,KADK0,49
772243,KAOM0,4
772243,KAPRK0,0
772243,KAPK0,0
772243,KAEH0,63
772243,KARH0,0
772243,KARK0,0
772243,KAEK0,62
772243,KASA0,0
772243,KAMUS0,0
772243,KAPAR0,0
772243,KAEN0,357
772243,KABAA0,9
772243,KASCHK0,108
772243,KAOH0,7
772244,KAHKO0,0
772244,KAHM0,0
772244,KAKIA,0
772244,KAKIB,0
772244,KALE0,62
772244,KABK0,0
772244,KALK0,0
772244,KADK0,9
772244,KAOM0,0
772244,KAPRK0,43
772244,KAPK0,0
772244,KAEH0,99
772244,KARH0,6
772244,KARK0,15
772244,KAEK0,108
772244,KASA0,0
772244,KAMUS0,0
772244,KAPAR0,0
772244,KAEN0,0
772244,KABAA0,0
772244,KASCHK0,6
772244,KAOH0,0
772246,KAHKO0,0
772246,KAHM0,0
772246,KAKIA,0
772246,KAKIB,17
772246,KALE0,223
772246,KABK0,168
772246,KALK0,0
772246,KADK0,79
772246,KAOM0,7
772246,KAPRK0,109
772246,KAPK0,0
772246,KAEH0,0
772246,KARH0,0
772246,KARK0,0
772246,KAEK0,0
772246,KASA0,629
772246,KAMUS0,91
772246,KAPAR0,45
772246,KAEN0,1074
772246,KABAA0,0
772246,KASCHK0,0
772246,KAOH0,0
772247,KAHKO0,449
772247,KAHM0,614
772247,KAKIA,674
772247,KAKIB,1032
772247,KALE0,511
772247,KABK0,217
772247,KALK0,38
772247,KADK0,67
772247,KAOM0,35
772247,KAPRK0,220
772247,KAPK0,26
772247,KAEH0,186
772247,KARH0,148
772247,KARK0,96
772247,KAEK0,134
772247,KASA0,1238
772247,KAMUS0,82
772247,KAPAR0,217
772247,KAEN0,2729
772247,KABAA0,33
772247,KASCHK0,193
772247,KAOH0,57
772248,KAHKO0,0
772248,KAHM0,0
772248,KAKIA,0
772248,KAKIB,0
772248,KALE0,216
772248,KABK0,0
772248,KALK0,256
772248,KADK0,0
772248,KAOM0,0
772248,KAPRK0,0
772248,KAPK0,0
772248,KAEH0,0
772248,KARH0,0
772248,KARK0,0
772248,KAEK0,0
772248,KASA0,0
772248,KAMUS0,0
772248,KAPAR0,0
772248,KAEN0,0
772248,KABAA0,0
772248,KASCHK0,0
772248,KAOH0,0
772251,KAHKO0,0
772251,KAHM0,0
772251,KAKIA,0
772251,KAKIB,405
772251,KALE0,203
772251,KABK0,0
772251,KALK0,5
772251,KADK0,57
772251,KAOM0,11
772251,KAPRK0,129
772251,KAPK0,13
772251,KAEH0,64
772251,KARH0,7
772251,KARK0,10
772251,KAEK0,107
772251,KASA0,65
772251,KAMUS0,0
772251,KAPAR0,8
772251,KAEN0,488
772251,KABAA0,4
772251,KASCHK0,171
772251,KAOH0,29
772252,KAHKO0,0
772252,KAHM0,0
772252,KAKIA,0
772252,KAKIB,862
772252,KALE0,345
772252,KABK0,177
772252,KALK0,0
772252,KADK0,84
772252,KAOM0,4
772252,KAPRK0,0
772252,KAPK0,12
772252,KAEH0,0
772252,KARH0,0
772252,KARK0,0
772252,KAEK0,0
772252,KASA0,0
772252,KAMUS0,0
772252,KAPAR0,0
772252,KAEN0,1081
772252,KABAA0,0
772252,KASCHK0,0
772252,KAOH0,0
772253,KAHKO0,0
772253,KAHM0,0
772253,KAKIA,0
772253,KAKIB,0
772253,KALE0,143
772253,KABK0,0
772253,KALK0,0
772253,KADK0,0
772253,KAOM0,0
772253,KAPRK0,0
772253,KAPK0,0
772253,KAEH0,0
772253,KARH0,0
772253,KARK0,0
772253,KAEK0,0
772253,KASA0,0
772253,KAMUS0,0
772253,KAPAR0,0
772253,KAEN0,0
772253,KABAA0,0
772253,KASCHK0,75
772253,KAOH0,0
772255,KAHKO0,0
772255,KAHM0,0
772255,KAKIA,0
772255,KAKIB,14
772255,KALE0,96
772255,KABK0,0
772255,KALK0,0
772255,KADK0,8
772255,KAOM0,0
772255,KAPRK0,0
772255,KAPK0,0
772255,KAEH0,109
772255,KARH0,6
772255,KARK0,8
772255,KAEK0,164
772255,KASA0,0
772255,KAMUS0,0
772255,KAPAR0,0
772255,KAEN0,0
772255,KABAA0,0
772255,KASCHK0,0
772255,KAOH0,0
772256,KAHKO0,0
772256,KAHM0,0
772256,KAKIA,0
772256,KAKIB,6
772256,KALE0,201
772256,KABK0,0
772256,KALK0,0
772256,KADK0,0
772256,KAOM0,0
772256,KAPRK0,0
772256,KAPK0,0
772256,KAEH0,0
772256,KARH0,0
772256,KARK0,0
772256,KAEK0,0
772256,KASA0,364
772256,KAMUS0,0
772256,KAPAR0,13
772256,KAEN0,0
772256,KABAA0,0
772256,KASCHK0,0
772256,KAOH0,0
772259,KAHKO0,0
772259,KAHM0,0
772259,KAKIA,0
772259,KAKIB,431
772259,KALE0,431
772259,KABK0,0
772259,KALK0,65
772259,KADK0,43
772259,KAOM0,0
772259,KAPRK0,0
772259,KAPK0,0
772259,KAEH0,150
772259,KARH0,12
772259,KARK0,18
772259,KAEK0,164
772259,KASA0,0
772259,KAMUS0,0
772259,KAPAR0,0
772259,KAEN0,0
772259,KABAA0,11
772259,KASCHK0,198
772259,KAOH0,57
772261,KAHKO0,0
772261,KAHM0,0
772261,KAKIA,0
772261,KAKIB,562
772261,KALE0,179
772261,KABK0,0
772261,KALK0,0
772261,KADK0,21
772261,KAOM0,0
772261,KAPRK0,0
772261,KAPK0,0
772261,KAEH0,118
772261,KARH0,12
772261,KARK0,12
772261,KAEK0,107
772261,KASA0,0
772261,KAMUS0,0
772261,KAPAR0,0
772261,KAEN0,0
772261,KABAA0,0
772261,KASCHK0,0
772261,KAOH0,0
772263,KAHKO0,0
772263,KAHM0,0
772263,KAKIA,0
772263,KAKIB,0
772263,KALE0,111
772263,KABK0,0
772263,KALK0,0
772263,KADK0,0
772263,KAOM0,0
772263,KAPRK0,0
772263,KAPK0,0
772263,KAEH0,67
772263,KARH0,0
772263,KARK0,0
772263,KAEK0,212
772263,KASA0,0
772263,KAMUS0,0
772263,KAPAR0,0
772263,KAEN0,0
772263,KABAA0,0
772263,KASCHK0,0
772263,KAOH0,0
772264,KAHKO0,0
772264,KAHM0,0
772264,KAKIA,0
772264,KAKIB,29
772264,KALE0,186
772264,KABK0,0
772264,KALK0,0
772264,KADK0,12
772264,KAOM0,0
772264,KAPRK0,4
772264,KAPK0,0
772264,KAEH0,57
772264,KARH0,4
772264,KARK0,5
772264,KAEK0,60
772264,KASA0,0
772264,KAMUS0,0
772264,KAPAR0,4
772264,KAEN0,0
772264,KABAA0,0
772264,KASCHK0,0
772264,KAOH0,0
772265,KAHKO0,0
772265,KAHM0,0
772265,KAKIA,0
772265,KAKIB,0
772265,KALE0,0
772265,KABK0,0
772265,KALK0,0
772265,KADK0,0
772265,KAOM0,0
772265,KAPRK0,0
772265,KAPK0,0
772265,KAEH0,263
772265,KARH0,11
772265,KARK0,49
772265,KAEK0,237
772265,KASA0,0
772265,KAMUS0,0
772265,KAPAR0,0
772265,KAEN0,0
772265,KABAA0,0
772265,KASCHK0,0
772265,KAOH0,0
772266,KAHKO0,0
772266,KAHM0,0
772266,KAKIA,0
772266,KAKIB,8
772266,KALE0,283
772266,KABK0,42
772266,KALK0,0
772266,KADK0,61
772266,KAOM0,0
772266,KAPRK0,0
772266,KAPK0,9
772266,KAEH0,232
772266,KARH0,33
772266,KARK0,34
772266,KAEK0,237
772266,KASA0,47
772266,KAMUS0,0
772266,KAPAR0,12
772266,KAEN0,374
772266,KABAA0,0
772266,KASCHK0,0
772266,KAOH0,0
772267,KAHKO0,0
772267,KAHM0,0
772267,KAKIA,0
772267,KAKIB,0
772267,KALE0,179
772267,KABK0,0
772267,KALK0,0
772267,KADK0,0
772267,KAOM0,0
772267,KAPRK0,0
772267,KAPK0,0
772267,KAEH0,65
772267,KARH0,5
772267,KARK0,10
772267,KAEK0,86
772267,KASA0,0
772267,KAMUS0,0
772267,KAPAR0,5
772267,KAEN0,0
772267,KABAA0,0
772267,KASCHK0,0
772267,KAOH0,0
772268,KAHKO0,0
772268,KAHM0,0
772268,KAKIA,0
772268,KAKIB,0
772268,KALE0,0
772268,KABK0,0
772268,KALK0,0
772268,KADK0,0
772268,KAOM0,0
772268,KAPRK0,0
772268,KAPK0,0
772268,KAEH0,0
772268,KARH0,0
772268,KARK0,0
772268,KAEK0,0
772268,KASA0,0
772268,KAMUS0,0
772268,KAPAR0,0
772268,KAEN0,0
772268,KABAA0,0
772268,KASCHK0,0
772268,KAOH0,0
772269,KAHKO0,0
772269,KAHM0,0
772269,KAKIA,0
772269,KAKIB,0
772269,KALE0,320
772269,KABK0,0
772269,KALK0,0
772269,KADK0,17
772269,KAOM0,0
772269,KAPRK0,0
772269,KAPK0,0
772269,KAEH0,327
772269,KARH0,37
772269,KARK0,53
772269,KAEK0,333
772269,KASA0,0
772269,KAMUS0,0
772269,KAPAR0,0
772269,KAEN0,0
772269,KABAA0,0
772269,KASCHK0,0
772269,KAOH0,0
772270,KAHKO0,0
772270,KAHM0,0
772270,KAKIA,0
772270,KAKIB,0
772270,KALE0,22
772270,KABK0,0
772270,KALK0,0
772270,KADK0,0
772270,KAOM0,0
772270,KAPRK0,0
772270,KAPK0,0
772270,KAEH0,290
772270,KARH0,21
772270,KARK0,8
772270,KAEK0,289
772270,KASA0,0
772270,KAMUS0,0
772270,KAPAR0,0
772270,KAEN0,0
772270,KABAA0,0
772270,KASCHK0,0
772270,KAOH0,0
772271,KAHKO0,0
772271,KAHM0,0
772271,KAKIA,0
772271,KAKIB,123
772271,KALE0,464
772271,KABK0,57
772271,KALK0,13
772271,KADK0,6
772271,KAOM0,0
772271,KAPRK0,0
772271,KAPK0,0
772271,KAEH0,9
772271,KARH0,7
772271,KARK0,0
772271,KAEK0,0
772271,KASA0,210
772271,KAMUS0,15
772271,KAPAR0,39
772271,KAEN0,466
772271,KABAA0,0
772271,KASCHK0,194
772271,KAOH0,32
772273,KAHKO0,0
772273,KAHM0,0
772273,KAKIA,0
772273,KAKIB,0
772273,KALE0,0
772273,KABK0,0
772273,KALK0,0
772273,KADK0,0
772273,KAOM0,0
772273,KAPRK0,0
772273,KAPK0,0
772273,KAEH0,0
772273,KARH0,0
772273,KARK0,0
772273,KAEK0,0
772273,KASA0,0
772273,KAMUS0,0
772273,KAPAR0,0
772273,KAEN0,0
772273,KABAA0,0
772273,KASCHK0,0
772273,KAOH0,0
772274,KAHKO0,0
772274,KAHM0,0
772274,KAKIA,0
772274,KAKIB,537
772274,KALE0,432
772274,KABK0,187
772274,KALK0,0
772274,KADK0,117
772274,KAOM0,6
772274,KAPRK0,65
772274,KAPK0,12
772274,KAEH0,24
772274,KARH0,15
772274,KARK0,6
772274,KAEK0,0
772274,KASA0,560
772274,KAMUS0,28
772274,KAPAR0,31
772274,KAEN0,1616
772274,KABAA0,18
772274,KASCHK0,261
772274,KAOH0,45
772275,KAHKO0,0
772275,KAHM0,0
772275,KAKIA,0
772275,KAKIB,20
772275,KALE0,301
772275,KABK0,162
772275,KALK0,0
772275,KADK0,46
772275,KAOM0,5
772275,KAPRK0,0
772275,KAPK0,8
772275,KAEH0,34
772275,KARH0,0
772275,KARK0,6
772275,KAEK0,61
772275,KASA0,0
772275,KAMUS0,0
772275,KAPAR0,14
772275,KAEN0,0
772275,KABAA0,75
772275,KASCHK0,337
772275,KAOH0,78
772276,KAHKO0,0
772276,KAHM0,0
772276,KAKIA,0
772276,KAKIB,318
772276,KALE0,240
772276,KABK0,0
772276,KALK0,0
772276,KADK0,34
772276,KAOM0,0
772276,KAPRK0,0
772276,KAPK0,0
772276,KAEH0,46
772276,KARH0,8
772276,KARK0,9
772276,KAEK0,90
772276,KASA0,0
772276,KAMUS0,0
772276,KAPAR0,0
772276,KAEN0,618
772276,KABAA0,0
772276,KASCHK0,0
772276,KAOH0,0
772277,KAHKO0,0
772277,KAHM0,0
772277,KAKIA,0
772277,KAKIB,0
772277,KALE0,179
772277,KABK0,0
772277,KALK0,4
772277,KADK0,11
772277,KAOM0,0
772277,KAPRK0,0
772277,KAPK0,0
772277,KAEH0,21
772277,KARH0,0
772277,KARK0,0
772277,KAEK0,0
772277,KASA0,0
772277,KAMUS0,0
772277,KAPAR0,5
772277,KAEN0,0
772277,KABAA0,0
772277,KASCHK0,0
772277,KAOH0,0
772278,KAHKO0,0
772278,KAHM0,0
772278,KAKIA,0
772278,KAKIB,0
772278,KALE0,0
772278,KABK0,0
772278,KALK0,0
772278,KADK0,0
772278,KAOM0,0
772278,KAPRK0,0
772278,KAPK0,0
772278,KAEH0,0
772278,KARH0,0
772278,KARK0,0
772278,KAEK0,0
772278,KASA0,0
772278,KAMUS0,0
772278,KAPAR0,0
772278,KAEN0,0
772278,KABAA0,0
772278,KASCHK0,0
772278,KAOH0,0
772279,KAHKO0,0
772279,KAHM0,0
772279,KAKIA,0
772279,KAKIB,14
772279,KALE0,141
772279,KABK0,0
772279,KALK0,0
772279,KADK0,35
772279,KAOM0,7
772279,KAPRK0,43
772279,KAPK0,0
772279,KAEH0,0
772279,KARH0,0
772279,KARK0,0
772279,KAEK0,0
772279,KASA0,0
772279,KAMUS0,0
772279,KAPAR0,0
772279,KAEN0,0
772279,KABAA0,0
772279,KASCHK0,9
772279,KAOH0,0
772280,KAHKO0,0
772280,KAHM0,0
772280,KAKIA,0
772280,KAKIB,0
772280,KALE0,126
772280,KABK0,0
772280,KALK0,0
772280,KADK0,0
772280,KAOM0,0
772280,KAPRK0,0
772280,KAPK0,0
772280,KAEH0,0
772280,KARH0,0
772280,KARK0,0
772280,KAEK0,0
772280,KASA0,0
772280,KAMUS0,0
772280,KAPAR0,0
772280,KAEN0,0
772280,KABAA0,0
772280,KASCHK0,0
772280,KAOH0,0
772281,KAHKO0,0
772281,KAHM0,0
772281,KAKIA,0
772281,KAKIB,0
772281,KALE0,0
772281,KABK0,0
772281,KALK0,0
772281,KADK0,0
772281,KAOM0,0
772281,KAPRK0,0
772281,KAPK0,0
772281,KAEH0,0
772281,KARH0,0
772281,KARK0,0
772281,KAEK0,0
772281,KASA0,0
772281,KAMUS0,0
772281,KAPAR0,0
772281,KAEN0,0
772281,KABAA0,0
772281,KASCHK0,0
772281,KAOH0,0
772283,KAHKO0,0
772283,KAHM0,0
772283,KAKIA,0
772283,KAKIB,648
772283,KALE0,811
772283,KABK0,237
772283,KALK0,41
772283,KADK0,131
772283,KAOM0,51
772283,KAPRK0,21
772283,KAPK0,21
772283,KAEH0,75
772283,KARH0,21
772283,KARK0,12
772283,KAEK0,54
772283,KASA0,961
772283,KAMUS0,100
772283,KAPAR0,41
772283,KAEN0,1873
772283,KABAA0,39
772283,KASCHK0,212
772283,KAOH0,28
772288,KAHKO0,0
772288,KAHM0,0
772288,KAKIA,0
772288,KAKIB,0
772288,KALE0,0
772288,KABK0,0
772288,KALK0,0
772288,KADK0,0
772288,KAOM0,0
772288,KAPRK0,0
772288,KAPK0,0
772288,KAEH0,0
772288,KARH0,0
772288,KARK0,0
772288,KAEK0,0
772288,KASA0,0
772288,KAMUS0,26
772288,KAPAR0,109
772288,KAEN0,0
772288,KABAA0,0
772288,KASCHK0,0
772288,KAOH0,0
772295,KAHKO0,0
772295,KAHM0,0
772295,KAKIA,0
772295,KAKIB,118
772295,KALE0,326
772295,KABK0,0
772295,KALK0,0
772295,KADK0,36
772295,KAOM0,0
772295,KAPRK0,0
772295,KAPK0,0
772295,KAEH0,80
772295,KARH0,8
772295,KARK0,19
772295,KAEK0,91
772295,KASA0,0
772295,KAMUS0,0
772295,KAPAR0,0
772295,KAEN0,574
772295,KABAA0,31
772295,KASCHK0,351
772295,KAOH0,62
772305,KAHKO0,0
772305,KAHM0,0
772305,KAKIA,0
772305,KAKIB,0
772305,KALE0,130
772305,KABK0,0
772305,KALK0,0
772305,KADK0,0
772305,KAOM0,0
772305,KAPRK0,0
772305,KAPK0,0
772305,KAEH0,0
772305,KARH0,0
772305,KARK0,0
772305,KAEK0,0
772305,KASA0,0
772305,KAMUS0,0
772305,KAPAR0,0
772305,KAEN0,0
772305,KABAA0,0
772305,KASCHK0,0
772305,KAOH0,0
772306,KAHKO0,0
772306,KAHM0,0
772306,KAKIA,0
772306,KAKIB,0
772306,KALE0,96
772306,KABK0,0
772306,KALK0,0
772306,KADK0,0
772306,KAOM0,0
772306,KAPRK0,0
772306,KAPK0,0
772306,KAEH0,0
772306,KARH0,0
772306,KARK0,0
772306,KAEK0,0
772306,KASA0,0
772306,KAMUS0,0
772306,KAPAR0,0
772306,KAEN0,0
772306,KABAA0,0
772306,KASCHK0,0
772306,KAOH0,0
772307,KAHKO0,0
772307,KAHM0,0
772307,KAKIA,0
772307,KAKIB,552
772307,KALE0,400
772307,KABK0,60
772307,KALK0,0
772307,KADK0,47
772307,KAOM0,0
772307,KAPRK0,36
772307,KAPK0,9
772307,KAEH0,60
772307,KARH0,4
772307,KARK0,5
772307,KAEK0,51
772307,KASA0,410
772307,KAMUS0,33
772307,KAPAR0,52
772307,KAEN0,653
772307,KABAA0,14
772307,KASCHK0,197
772307,KAOH0,21
772308,KAHKO0,0
772308,KAHM0,0
772308,KAKIA,0
772308,KAKIB,269
772308,KALE0,518
772308,KABK0,52
772308,KALK0,4
772308,KADK0,72
772308,KAOM0,11
772308,KAPRK0,158
772308,KAPK0,11
772308,KAEH0,124
772308,KARH0,12
772308,KARK0,21
772308,KAEK0,90
772308,KASA0,393
772308,KAMUS0,21
772308,KAPAR0,63
772308,KAEN0,597
772308,KABAA0,6
772308,KASCHK0,86
772308,KAOH0,16
772309,KAHKO0,0
772309,KAHM0,0
772309,KAKIA,0
772309,KAKIB,0
772309,KALE0,0
772309,KABK0,0
772309,KALK0,0
772309,KADK0,0
772309,KAOM0,0
772309,KAPRK0,0
772309,KAPK0,0
772309,KAEH0,0
772309,KARH0,0
772309,KARK0,0
772309,KAEK0,0
772309,KASA0,0
772309,KAMUS0,0
772309,KAPAR0,0
772309,KAEN0,0
772309,KABAA0,0
772309,KASCHK0,0
772309,KAOH0,0
772311,KAHKO0,421
772311,KAHM0,461
772311,KAKIA,646
772311,KAKIB,863
772311,KALE0,752
772311,KABK0,338
772311,KALK0,68
772311,KADK0,128
772311,KAOM0,34
772311,KAPRK0,0
772311,KAPK0,22
772311,KAEH0,102
772311,KARH0,12
772311,KARK0,6
772311,KAEK0,108
772311,KASA0,160
772311,KAMUS0,0
772311,KAPAR0,13
772311,KAEN0,1503
772311,KABAA0,16
772311,KASCHK0,138
772311,KAOH0,11
772313,KAHKO0,0
772313,KAHM0,0
772313,KAKIA,0
772313,KAKIB,0
772313,KALE0,0
772313,KABK0,0
772313,KALK0,0
772313,KADK0,0
772313,KAOM0,0
772313,KAPRK0,0
772313,KAPK0,0
772313,KAEH0,229
772313,KARH0,17
772313,KARK0,50
772313,KAEK0,321
772313,KASA0,0
772313,KAMUS0,0
772313,KAPAR0,0
772313,KAEN0,0
772313,KABAA0,0
772313,KASCHK0,0
