hospital_id,treatment_count,department_id
771839,1819,0500
771839,1589,2800
771839,1353,2600
771839,1131,1000
771839,1023,1500
771839,904,3600
771839,817,1700
771839,781,1800
771839,294,3752
771839,245,0200
771839,230,3300
771839,185,2856
771839,150,3750
771839,135,3200
771839,131,3500
771840,3955,0100
771840,3311,1500
771840,155,3600
771841,1244,0100
771841,1082,2800
771841,984,2300
771841,966,1700
771841,285,1500
771841,269,3700
771841,197,3600
771842,5854,0100
771842,4034,1500
771842,2952,2400
771842,1722,1000
771842,1581,2800
771842,517,2300
771842,179,2600
771842,143,3500
771842,136,2200
771842,16,3300
771843,3559,0300
771843,2388,2500
771843,2093,0700
771843,1968,1000
771843,1785,2800
771843,1535,1600
771843,1409,2200
771843,1084,1500
771843,619,0100
771843,618,2425
771843,555,1800
771843,384,1519
771843,347,1200
771847,1783,0100
771847,1153,1500
771847,126,0200
771848,3579,0100
771848,2374,1000
771848,2242,2400
771848,2130,1500
771848,2063,0107
771848,1603,2200
771848,1354,2300
771848,1326,1600
771848,485,0200
771848,332,2600
771849,2112,0100
771849,2034,2300
771849,732,1500
771850,6396,0100
771850,2612,1500
771850,1870,2300
771850,1132,2700
771850,0,2600
771851,5337,2400
771851,5163,0100
771851,3065,1000
771851,1953,1500
771851,875,1800
771851,806,1200
771851,574,1300
771851,73,2600
771852,2371,0100
771852,2157,1500
771852,616,0200
771852,399,2600
771854,5188,0100
771854,4065,1500
771854,3621,2400
771854,2561,2800
771854,1606,1000
771854,540,3600
771854,274,2300
771855,2183,0100
771855,194,3600
771855,147,1500
771855,44,2800
771856,2262,2300
771856,288,2300
771856,46,2800
771860,3344,2300
771860,609,2300
771860,73,2600
771861,4439,0100
771861,2291,1500
771861,755,0200
771861,233,2400
771862,5351,0100
771862,2333,2400
771862,2116,1500
771862,1525,2300
771862,81,2600
771872,4146,2300
771873,1752,0100
771873,1123,0100
771873,829,1500
771873,602,2200
771873,186,3600
771873,167,2400
771874,798,1500
771874,170,2800
771875,486,2852
771876,5390,0100
771876,4047,0100
771876,2479,2400
771876,2337,2200
771876,1974,1516
771876,1710,2800
771876,1569,1500
771876,883,0100
771876,564,1518
771876,348,1519
771876,311,3300
771876,0,3750
771876,0,0200
771877,650,0200
771877,239,3650
771877,177,3753
771877,0,0100
771877,0,0100
771878,5193,0100
771878,1630,1516
771878,1361,2400
771878,1074,1500
771878,997,2200
771878,220,2700
771878,0,2600
771878,0,1000
771887,2077,0100
771887,1142,1500
771887,1139,1800
771887,556,0200
771887,482,2400
771887,124,0260
771887,60,2600
771888,4890,0100
771888,3091,1500
771888,2542,2400
771888,1266,1600
771888,599,1800
771888,476,2600
771888,244,2700
771888,71,3500
771889,3480,0300
771889,3162,2700
771889,2623,2400
771889,2445,1500
771889,2398,0100
771889,1375,1600
771889,1133,1800
771889,1006,0700
771889,985,0200
771889,164,2405
771889,57,3300
771889,50,2600
771890,2203,0100
771890,1399,1500
771890,187,3600
771890,75,2400
771891,5652,2400
771891,3860,0100
771891,1902,0300
771891,1656,2200
771891,1368,1600
771891,1176,1500
771891,843,2300
771891,772,2700
771892,3250,1500
771892,2599,0100
771892,2280,0300
771892,1115,0200
771893,3727,2200
771893,3653,0100
771893,1597,1500
771893,401,0200
771893,0,0300
771896,3480,1500
771897,2986,2800
771897,2946,0100
771897,2498,1500
771897,275,2400
771897,159,2600
771897,0,3700
771899,4283,1600
771899,2561,1900
771899,437,1700
771899,268,3600
771899,151,2300
771899,0,3753
771900,6595,2300
771901,5274,0300
771901,2687,2100
771902,852,2856
771903,7271,0100
771903,2199,2316
771903,1939,2800
771903,1865,2600
771903,1742,2200
771903,1068,1500
771903,842,3600
771903,390,2400
771903,320,2000
771903,305,2856
771903,195,1800
771904,3934,0100
771904,2863,1500
771904,34,2400
771905,2843,0100
771905,1786,2316
771905,842,1500
771905,270,3600
771906,2444,0100
771906,1359,2316
771906,972,1500
771906,247,3600
771906,20,2400
771907,2901,0200
771907,338,0260
771908,1682,0200
771908,240,0260
771909,905,1700
771910,4054,0300
771910,2773,0100
771911,1698,2800
771911,214,2800
771912,2290,2800
771913,908,2300
771913,419,1700
771913,191,1500
771915,4364,2200
771915,4056,2400
771915,2707,0300
771915,1720,1500
771915,1633,0100
771915,1445,0500
771915,1244,0800
771915,1006,0400
771915,844,1800
771915,642,0700
771916,713,0200
771917,8573,2400
771917,2901,1000
771917,2718,0104
771917,2698,0107
771917,1787,2300
771917,1426,0100
771917,1192,1500
771917,808,1200
771917,717,0200
771917,561,1300
771918,3664,2200
771918,1861,0100
771918,811,1800
771918,349,3752
771919,1544,2800
771920,364,0200
771921,344,2800
771922,1946,1500
771922,1367,0100
771922,175,2600
771922,130,3500
771923,3611,1600
771923,2505,0300
771923,2414,1500
771923,2148,2800
771923,1609,2200
771923,1477,0100
771923,1000,2600
771923,890,1700
771923,883,0107
771923,836,3500
771923,719,1551
771923,649,3600
771923,406,1900
771923,268,3755
771924,4557,2400
771924,2799,0103
771924,2576,1000
771924,2219,0100
771924,1741,1600
771924,1421,2200
771924,1193,2300
771924,932,1500
771924,849,1518
771924,678,1200
771924,571,3600
771924,128,3700
771924,118,3752
771924,81,3753
771924,40,3500
771930,4997,0300
771930,4555,2400
771930,3382,0700
771930,3144,1000
771930,2649,1600
771930,2415,2800
771930,2069,2200
771930,1604,1500
771930,1014,3600
771930,960,1800
771930,433,3752
771930,370,2856
771930,289,3753
771930,241,1700
771930,155,3610
771930,93,1300
771930,74,2600
771933,1555,0100
771933,811,1600
771933,805,2400
771933,512,1500
771933,282,0102
771934,2895,0100
771934,1469,1500
771935,2617,2300
771935,1352,2309
771935,752,0100
771935,575,0900
771936,4555,0300
771936,4432,2400
771936,3998,1000
771936,2495,2200
771936,2317,2600
771936,1872,1600
771936,1856,3400
771936,1557,1500
771936,1538,0700
771936,1450,3500
771936,1245,0100
771936,1166,0500
771936,1062,2100
771936,642,1300
771936,406,1200
771936,342,0102
771937,2630,0100
771937,2524,2600
771937,1941,1600
771937,1901,2200
771937,1785,1500
771938,2956,2400
771938,2667,1500
771938,2023,0105
771938,1951,0100
771938,728,0200
771938,618,2700
771938,176,2200
771938,35,0260
771939,5222,0100
771939,3244,2400
771939,2261,2800
771939,2101,1500
771939,1695,2316
771939,1278,1000
771939,976,2600
771939,424,3600
771939,185,0200
771939,25,3752
771941,3140,0100
771941,2076,0103
771941,1976,2600
771941,1688,2316
771941,1659,1000
771941,1294,2700
771941,1256,1500
771941,1248,2200
771941,1171,2800
771941,970,0104
771941,850,1518
771941,812,1700
771941,804,2400
771941,705,2425
771941,654,0105
771941,474,2500
771941,446,3400
771941,404,3300
771941,319,3600
771941,275,3601
771941,268,3752
771941,159,1200
771941,46,3200
771941,34,3500
771942,5457,0300
771942,3279,0100
771942,2091,2800
771942,2069,2400
771942,1320,1516
771942,919,1500
771942,299,2100
771942,237,1800
771943,1076,0300
771944,2169,1500
771944,1676,0100
771944,1558,2400
771944,319,0200
771944,81,2600
771949,2732,0100
771949,2080,2800
771950,2812,1500
771950,913,2200
771950,229,0100
771951,4131,0100
771951,3465,2400
771951,1606,1500
771951,1364,1516
771951,992,2800
771951,370,3600
771951,195,0102
771951,39,2600
771952,2501,0100
771952,1561,2200
771952,816,1516
771952,785,1500
771952,250,3600
771952,68,2600
771953,2795,1500
771953,2377,0103
771953,2292,2400
771953,1883,0107
771953,1448,1516
771953,420,3600
771953,196,0100
771953,139,2600
771953,33,1900
771954,3851,0100
771954,2571,2400
771954,2311,1516
771954,1741,1500
771954,449,3600
771954,23,2600
771955,2705,0300
771955,2556,2400
771955,1789,1000
771955,1625,2200
771955,1462,0100
771955,1123,1600
771955,961,1500
771955,831,0700
771955,528,3600
771955,516,2600
771955,443,0500
771956,5488,0103
771956,4259,2800
771956,4085,0100
771956,2805,2200
771956,2149,2700
771956,1926,0104
771956,1600,0108
771956,1535,1700
771956,1164,1500
771956,1124,1516
771956,1085,2300
771956,790,1518
771956,629,2100
771956,177,3600
771956,52,2852
771956,10,2800
771956,5,3500
771957,5032,0100
771957,1905,2200
771957,1137,1523
771957,899,1500
771957,336,0102
771957,56,0260
771957,0,2400
771959,1788,0100
771959,1117,1523
771959,1004,2600
771959,717,1500
771959,21,2400
771960,3329,0100
771960,1948,2800
771960,1666,2400
771960,1508,1523
771960,1281,1000
771960,1169,1500
771960,0,2600
771960,0,2200
771961,2676,0300
771961,2075,1000
771961,2052,0700
771961,1517,1600
771961,1292,2400
771961,1274,1500
771962,5177,0100
771962,3899,1500
771962,3338,2800
771962,2132,2400
771962,1605,2600
771962,290,3601
771962,196,3650
771964,5511,0100
771964,3338,1500
771964,1395,0900
771964,1212,2400
771965,3533,0100
771965,3021,1500
771965,349,0200
771965,159,2400
771965,17,2600
771966,710,2000
771967,4859,2700
771967,3870,2400
771967,3390,2800
771967,3320,0103
771967,3264,3700
771967,2992,3400
771967,2943,2600
771967,2591,1600
771967,2376,0107
771967,2344,1005
771967,2176,1700
771967,2128,1500
771967,1714,3300
771967,1673,1000
771967,1652,0105
771967,1456,1004
771967,1381,0152
771967,1200,2200
771967,998,3200
771967,958,2000
771967,872,0104
771967,626,0106
771967,440,3750
771967,413,3601
771967,412,3600
771967,97,1011
771968,2373,0100
771968,1992,1500
771968,41,1500
771970,4029,0100
771970,1574,1500
771970,555,2300
771970,349,0200
771971,2699,0800
771971,675,1000
771971,392,2000
771971,274,2800
771971,141,3600
771971,72,3600
771972,2204,2300
771973,10953,0100
771973,3405,2316
771973,1327,1500
771973,1295,2100
771973,1010,2800
771973,843,1700
771973,585,3200
771973,550,3600
771973,191,3752
771974,2625,0100
771974,2578,1500
771974,1450,2200
771974,1029,0200
771975,2811,0100
771975,1747,1500
771975,1104,2400
771975,445,0102
771975,230,2200
771975,31,2600
771976,5593,0100
771976,2010,1500
771976,1077,1700
771976,233,2700
771976,218,3600
771976,193,2300
771980,7063,2400
771980,6320,0300
771980,3563,1000
771980,3148,0100
771980,1997,1500
771980,1595,0700
771980,1324,1800
771980,1128,1300
771980,613,1200
771980,501,0400
771981,1877,0200
771981,1293,0108
771981,1068,0100
771981,592,2800
771981,99,0260
771982,3800,2300
771982,3727,0100
771982,1776,2800
771982,1288,1500
771982,1016,1600
771982,888,0300
771982,347,1800
771982,128,0800
771982,88,2000
771982,83,2200
771983,3301,1000
771983,23,1028
771983,0,1500
771984,8957,2400
771984,5296,1500
771984,3986,0100
771984,3413,2700
771984,493,1200
771984,400,3756
771984,0,1028
771986,1897,1600
771986,1856,0700
771986,1165,0300
771986,1151,2400
771986,1102,1500
771986,978,1000
771986,683,0600
771986,605,0100
771986,441,1800
771986,437,0200
771986,210,3600
771986,83,2300
771986,0,0100
771988,3335,2400
771988,2773,1000
771988,2379,0100
771988,2077,0300
771988,1153,1500
771988,888,1600
771988,689,2300
771988,543,0200
771988,95,2600
771988,24,2700
771991,6128,0100
771991,1803,2400
771991,1480,2800
771991,1198,1000
771991,1142,1600
771991,1064,2200
771991,1009,1500
771991,689,0200
771991,568,2600
771991,440,1700
771991,348,3300
771991,266,3500
771991,122,0260
771991,13,3753
771993,1229,1500
771993,1082,2300
771994,5415,2315
771995,4067,0100
771995,2501,1500
771995,705,2400
771995,167,3600
771995,87,2200
771995,74,2600
771996,2083,0100
771996,1614,1500
771997,2853,0100
771997,2771,2200
771997,1381,0200
771997,1318,1600
771997,771,1500
771997,595,0500
771997,303,0152
771997,195,0260
771997,144,3300
771997,22,2600
771998,2667,2400
771998,2512,0100
771998,2302,1500
771999,2812,0800
771999,961,2000
771999,253,1800
771999,175,1600
771999,0,1500
771999,0,2800
771999,0,0100
772000,3346,0100
772000,2397,1500
772000,2055,2800
772000,1902,0300
772000,1540,1600
772000,623,2400
772000,576,1800
772000,178,3752
772000,29,2600
772000,0,2000
772000,0,0800
772003,1902,2800
772005,696,1000
772006,3229,0100
772006,2585,1500
772006,1162,2300
772006,570,2200
772006,427,3600
772007,1691,2800
772007,0,3700
772008,627,2800
772009,4682,2400
772009,2553,0100
772009,1579,1000
772009,1504,2800
772009,1132,1500
772009,713,1700
772009,127,3700
772015,1475,3753
772016,2080,2300
772016,1692,0100
772016,1488,2600
772016,1276,1500
772017,853,0900
772018,1040,0100
772018,973,1500
772018,403,0102
772018,159,2600
772018,23,2425
772019,2432,2800
772020,116,2800
772023,2845,2300
772024,641,0100
772028,4595,0103
772028,2615,2400
772028,1881,0107
772028,1411,2315
772028,1194,1500
772028,419,1518
772028,378,2300
772030,9375,2300
772032,5686,0103
772032,4459,1523
772032,3052,0107
772032,1366,1500
772032,1275,1518
772032,855,0100
772032,374,1536
772032,21,0102
772033,3655,0108
772033,1978,1520
772033,1298,0100
772033,154,3600
772034,5414,0100
772034,2374,1500
772034,1606,2800
772034,933,2400
772034,887,1000
772034,771,2200
772034,453,0200
772034,169,3600
772039,4193,0100
772039,2145,2400
772039,1339,1500
772040,3305,0100
772040,2492,1500
772041,10337,2400
772041,5445,2700
772041,5334,2800
772041,5059,3400
772041,4798,2600
772041,4234,0103
772041,2899,0105
772041,2750,2200
772041,2674,0107
772041,2483,1000
772041,2472,1700
772041,2324,1500
772041,2203,0100
772041,1837,0108
772041,1710,1300
772041,1616,1028
772041,1457,3305
772041,1442,2300
772041,1345,2100
772041,1284,1200
772041,1237,0106
772041,864,3600
772041,583,1100
772041,565,3200
772041,456,3601
772041,220,3610
772041,220,0100
772045,4047,2400
772045,2852,0100
772045,2737,0300
772045,2117,2316
772045,1270,1500
772046,1055,0100
772047,2189,1500
772047,260,2600
772047,169,3500
772048,8184,2400
772048,6137,0103
772048,5723,1000
772048,4231,2600
772048,4037,0107
772048,3837,1516
772048,3127,2800
772048,3053,2200
772048,3008,1500
772048,2055,3400
772048,1743,2700
772048,1604,0105
772048,915,0100
772048,339,1536
772048,224,1136
772048,161,0500
772048,37,3300
772048,27,3200
772048,14,3060
772049,2321,0100
772049,2195,0700
772049,1945,2400
772049,1739,1400
772049,1645,1600
772049,1283,1500
772049,18,2600
772050,3427,0100
772050,1676,1600
772050,1200,1500
772050,133,2600
772051,3595,0300
772051,2978,2200
772051,2684,0100
772051,1420,1500
772051,1368,1600
772051,823,0400
772052,1501,0100
772052,1213,1500
772052,844,0200
772052,315,1600
772052,77,0260
772053,4757,0105
772053,4112,0100
772053,3849,2500
772053,3462,2200
772053,3417,1500
772053,3360,2600
772053,3292,0103
772053,2981,2800
772053,2696,1700
772053,1970,2700
772053,1879,2300
772053,1796,2300
772053,1745,1600
772053,1424,2400
772053,1299,3500
772053,1181,3600
772053,1172,1800
772053,1016,0104
772053,917,3200
772053,430,0100
772053,427,3300
772053,413,1900
772053,341,1000
772053,250,3753
772053,219,2405
772053,208,1900
772053,181,3200
772053,150,0800
772053,141,3751
772053,69,3700
772054,3416,3400
772059,2019,2800
772060,1666,3700
772061,4690,0300
772061,3444,2400
772061,3318,2300
772061,2259,0100
772061,1993,1500
772061,1042,1800
772061,894,0500
772061,158,3200
772061,102,3300
772062,2516,0100
772062,2331,1500
772062,1737,0300
772063,2152,2400
772064,3475,1600
772064,2382,2600
772064,735,1900
772065,1238,2400
772066,4149,2400
772066,2929,2800
772066,2608,2600
772066,2531,1500
772066,2468,0100
772066,2062,1700
772066,1005,1900
772067,3436,0300
772067,2379,2400
772067,2320,0700
772067,1830,1600
772067,1426,1500
772067,784,0500
772067,734,2800
772067,571,1523
772067,326,3600
772067,247,3752
772067,165,2600
772067,152,0100
772067,120,2200
772067,24,2700
772069,1276,0200
772069,282,0260
772070,2068,2300
772070,519,1700
772070,294,2800
772071,3429,0103
772071,3356,2400
772071,2673,0107
772071,2274,1516
772071,2077,1500
772071,1140,2200
772071,467,3600
772071,173,1518
772071,40,2600
772071,0,0100
772071,0,1500
772072,4776,0100
772072,2967,1500
772072,1785,2400
772072,186,2600
772073,5359,0100
772073,2551,2400
772073,2538,1000
772073,1976,2316
772073,1689,2800
772073,1639,0700
772073,1626,1500
772073,1581,2200
772073,1350,0500
772073,944,1800
772073,883,0200
772073,408,1700
772073,273,2000
772073,124,0260
772073,111,3752
772073,50,2600
772074,3566,0100
772074,1094,2400
772074,917,1000
772074,874,1500
772074,646,2316
772074,634,2200
772074,123,2700
772074,111,0109
772075,2920,2300
772075,2746,0100
772075,2353,2600
772075,2343,1500
772075,1440,1600
772075,861,0107
772076,1053,2700
772078,6982,0100
772078,4107,1500
772078,3024,2400
772078,1215,1800
772078,624,2600
772078,575,1900
772078,285,0200
772078,154,2700
772079,4899,2400
772079,4190,1600
772079,2390,0100
772079,1715,0300
772079,1541,1500
772079,1168,1900
772079,389,3600
772080,2760,0100
772080,2618,0300
772080,2528,2400
772080,1538,1500
772080,1492,2800
772080,1453,1600
772080,1339,1000
772080,257,0200
772081,276,2300
772081,116,0260
772081,110,0200
772081,74,0100
772083,4519,0100
772083,2720,0700
772083,2243,2300
772083,2005,1500
772083,1883,3400
772083,966,1600
772083,0,0300
772084,1851,2309
772084,972,0900
772085,4562,0100
772085,1869,1500
772085,1397,2500
772085,364,2400
772085,146,2200
772085,67,0100
772085,42,2600
772087,2527,2800
772088,4920,0100
772088,3912,2400
772088,3413,0300
772088,2631,1000
772088,1967,2200
772088,1481,1600
772088,1231,1500
772088,998,2300
772088,330,1200
772089,4868,0100
772089,2726,2400
772089,2445,1600
772089,2345,2200
772089,1374,1500
772089,994,2300
772089,284,2600
772089,10,0300
772090,3236,0100
772090,2622,2400
772090,1281,1500
772090,607,2300
772090,494,1600
772090,223,2700
772090,0,3700
772090,0,0300
772091,4850,0100
772091,1224,2300
772091,983,1600
772091,944,1500
772091,0,0300
772094,4879,2400
772094,2453,1600
772094,2356,0100
772094,2056,0700
772094,1759,0300
772094,1494,1500
772094,899,1800
772094,552,1900
772095,1626,0200
772095,19,0100
772096,4845,0100
772096,1508,2316
772096,881,1500
772096,731,1000
772096,584,2400
772096,365,2200
772096,29,2600
772097,3036,2300
772098,2072,0103
772098,1970,0100
772098,1640,2400
772098,1148,1516
772098,1144,1500
772098,661,1518
772098,322,3600
772098,280,3200
772098,96,0102
772099,6364,0300
772099,4530,2400
772099,3364,2700
772099,3318,0100
772099,2192,2600
772099,1935,1500
772099,1355,0500
772099,1195,0700
772099,1181,2100
772099,931,1800
772099,528,0400
772099,185,3752
772099,92,3753
772113,3751,0300
772113,3410,0700
772113,2469,2800
772113,2343,1500
772113,1854,0100
772113,1574,2200
772113,1203,1600
772113,894,2300
772113,547,0200
772113,461,3753
772113,339,0109
772113,18,2600
772114,3225,1000
772114,1913,1300
772114,681,1005
772114,605,1700
772114,509,1200
772114,391,2300
772114,76,1100
772114,0,3500
772114,0,2600
772116,3253,2400
772116,2918,0100
772116,1959,1500
772116,369,2700
772116,170,2600
772117,1496,2300
772117,474,0200
772118,1719,0100
772118,1306,1500
772119,5074,0300
772119,1716,2800
772119,934,0100
772119,147,3200
772120,1315,1600
772120,1256,0100
772120,873,1800
772120,830,2300
772120,537,0200
772120,56,2600
772121,6357,2400
772121,4720,0300
772121,3945,0700
772121,2942,1600
772121,2357,2800
772121,2351,1000
772121,2111,2200
772121,1952,1500
772121,1098,1700
772121,874,1800
772121,812,3600
772121,662,1200
772121,526,0108
772121,386,2600
772121,170,3300
772121,154,3500
772121,64,0100
772121,15,2700
772122,2712,0100
772122,2107,1500
772122,1167,2400
772122,575,2200
772122,8,2600
772124,2970,0300
772124,2757,0100
772124,954,1500
772124,901,1600
772124,556,1800
772125,4988,0100
772125,3035,2800
772125,2959,2400
772125,2508,1600
772125,2312,1000
772125,1311,2600
772125,1204,1500
772125,74,2700
772125,48,3300
772127,4528,0103
772127,2171,1550
772127,941,1518
772127,652,0108
772127,571,3700
772127,0,1516
772128,4554,0107
772128,3449,2400
772128,2452,1516
772128,337,3700
772128,38,3500
772129,1337,1800
772130,1934,1523
772130,916,1500
772130,716,0100
772130,515,2600
772131,1274,2100
772131,605,3621
772132,1078,2800
772133,2529,0100
772133,2112,1600
772133,2078,2200
772133,1940,1500
772133,813,0700
772134,2597,0100
772139,3404,0100
772139,2204,2400
772139,1738,2200
772139,1705,1600
772139,1156,1500
772139,155,0200
772139,129,2600
772141,2382,2400
772141,1676,0200
772141,1557,0100
772141,1254,1500
772141,1214,2316
772141,1119,0107
772141,852,0105
772141,463,0103
772141,96,2600
772142,2961,0100
772142,1687,1500
772142,1322,2400
772142,250,0102
772142,179,3752
772143,6588,2400
772143,5050,0103
772143,4361,1000
772143,3688,2200
772143,2862,0104
772143,2764,0107
772143,2459,1500
772143,2458,2800
772143,2147,1600
772143,1889,1300
772143,1850,3700
772143,1826,3400
772143,1679,0105
772143,1633,2700
772143,1590,3500
772143,1552,1700
772143,1464,2600
772143,763,1800
772143,710,1012
772143,451,3300
772143,328,3200
772143,53,3751
772144,448,1700
772144,406,1523
772144,212,2200
772144,42,3650
772145,4756,1000
772145,4413,2400
772145,3514,1523
772145,3224,0103
772145,2850,2200
772145,2207,2800
772145,1913,0107
772145,1788,2600
772145,1710,1500
772145,1352,0108
772145,1350,2700
772145,1101,1700
772145,924,0104
772145,810,0105
772145,669,1800
772145,509,2856
772145,476,2100
772145,429,1200
772145,400,0109
772145,255,3752
772145,240,3601
772145,222,3650
772145,220,2000
772145,158,3700
772145,157,3751
772145,61,3500
772147,4178,1500
772147,3148,2400
772148,4530,0100
772148,2643,1516
772148,1905,1500
772148,1549,2800
772148,285,1500
772149,1193,0109
772149,794,1523
772149,97,0102
772149,92,1500
772150,1892,0153
772150,216,1551
772150,173,1519
772150,0,1500
772151,3876,0100
772151,3051,2300
772151,1369,0200
772151,886,1500
772152,2267,0100
772152,1845,1500
772152,1232,2200
772152,78,2600
772152,9,2400
772154,4452,2500
772154,2337,1000
772154,1015,2425
772154,802,1000
772154,763,2200
772154,386,1012
772154,176,2600
772156,2665,0100
772156,1939,1500
772156,278,2700
772156,216,0200
772156,9,2400
772157,131,1500
772158,4721,0100
772158,2629,1500
772159,2223,2300
772159,1171,1500
772159,648,2600
772159,205,2400
772159,174,2700
772159,78,2200
772160,2174,0100
772160,1926,1500
772160,45,2600
772161,557,0200
772161,19,0260
772165,3620,0100
772165,2024,1500
772165,178,2400
772165,163,3600
772166,3147,2400
772166,2956,1500
772166,2271,0100
772166,800,2600
772166,768,1516
772166,749,0200
772166,139,1523
772167,1671,0100
772167,1501,1500
772167,484,2200
772167,52,2425
772169,2203,0100
772169,1470,1500
772169,128,2400
772169,13,0100
772169,0,3600
772169,0,1500
772170,2845,0100
772170,1335,1500
772170,1287,2315
772170,781,3500
772170,778,2200
772170,583,2600
772170,467,3400
772170,408,1700
772170,372,2700
772170,323,2100
772170,313,3600
772170,276,2800
772170,222,1800
772171,4858,2400
772171,2746,0700
772171,2252,1600
772171,2063,1500
772171,1814,0300
772171,507,3600
772171,475,1900
772171,385,0600
772171,303,0102
772171,112,3500
772171,95,2600
772173,3439,0100
772173,2112,1500
772173,0,2200
772173,0,1500
772173,0,1516
772173,0,0107
772173,0,0103
772174,3991,2800
772174,3022,0300
772174,2260,1600
772174,2170,0700
772174,2099,2200
772174,1921,1500
772174,1552,0800
772174,250,0400
772174,207,0100
772174,18,3700
772176,4145,0103
772176,3644,0107
772176,2902,2500
772176,1858,2300
772176,1828,3757
772176,1731,1516
772176,1522,2400
772176,1321,1500
772176,1163,3755
772176,1097,2800
772176,772,1518
772176,550,0105
772176,379,3600
772176,197,3752
772176,117,2600
772176,0,3300
772177,3179,0100
772177,2337,1500
772177,1492,2400
772177,260,2200
772178,2425,2800
772178,55,3700
772183,241,2800
772184,476,2800
772185,170,2100
772185,55,3600
772187,7362,0100
772187,2316,2200
772187,2125,1600
772187,1611,1500
772187,1267,1900
772187,1047,2400
772187,1006,0500
772187,628,1800
772187,339,0104
772188,5082,0103
772188,4766,2400
772188,3869,0107
772188,3692,1500
772188,2544,2600
772188,2326,2200
772188,2298,1000
772188,2260,1600
772188,490,0200
772188,482,1200
772188,0,3300
772189,2483,1500
772189,171,0100
772191,6426,2400
772191,3332,2300
772191,2902,0700
772191,2594,0300
772191,2574,1000
772191,2190,2700
772191,1742,1800
772191,1597,1500
772191,1047,0100
772191,957,1600
772191,816,2600
772191,596,0400
772191,543,1200
772191,131,0500
772191,113,3752
772192,560,2700
772193,2727,2300
772193,2201,0100
772193,1157,1600
772193,921,1500
772193,344,1900
772195,2141,0100
772195,1890,1600
772195,1106,1500
772195,225,0200
772196,2224,0100
772196,1787,1500
772196,456,3600
772196,198,0200
772196,19,3700
772197,915,2856
772197,769,2800
772197,230,2800
772197,139,2800
772198,2065,0100
772198,946,0200
772198,894,2400
772198,741,2200
772198,526,1600
772198,492,1500
772198,117,0800
772198,97,1900
772198,25,2600
772199,203,0200
772201,1707,2800
772202,4199,0100
772202,2963,1500
772202,1717,2400
772202,247,3600
772202,247,2200
772202,128,2600
772202,6,2700
772203,2013,2800
772203,1891,1700
772203,210,3700
772204,564,2800
772205,4322,0100
772205,3147,2400
772205,3095,1500
772205,236,2700
772205,146,0400
772205,77,2600
772206,2769,0100
772206,1612,1500
772206,1369,2400
772206,411,2200
772206,48,2600
772207,3911,0700
772207,3664,2400
772207,3448,1500
772207,2364,2800
772207,2169,0300
772207,1802,2600
772207,1306,1600
772207,238,0200
772207,176,3500
772208,5765,2400
772208,1709,3500
772208,1436,0500
772208,1109,0200
772208,1033,3300
772208,469,1200
772208,8,1500
772208,8,0103
772208,4,2100
772208,4,1700
772208,0,1600
772209,2913,0300
772209,2803,0100
772209,1501,1600
772209,1114,1500
772209,774,0500
772210,3309,0100
772210,3134,1500
772210,2173,2400
772210,34,2600
772218,4413,0100
772219,687,1700
772221,4481,0103
772221,2930,2400
772221,2658,2300
772221,2265,0107
772221,1959,1500
772221,1535,2200
772221,1396,2600
772221,917,0105
772221,829,1518
772221,764,1700
772221,662,2700
772221,656,3600
772221,217,0100
772221,120,0102
772221,0,2309
772222,3547,0100
772222,3263,0300
772222,2769,2300
772222,1874,2400
772222,1264,1800
772222,1205,1600
772222,780,1500
772222,443,0200
772222,135,3753
772222,120,0153
772223,2048,2300
772223,950,1500
772223,725,2200
772223,280,2425
772223,13,1523
772223,7,1900
772224,1567,1500
772224,650,1500
772224,255,0100
772224,236,2600
772224,15,2425
772226,216,2800
772227,1889,0100
772227,381,2800
772228,1549,0100
772228,721,1500
772228,173,2800
772229,1556,1500
772229,974,3753
772229,248,2800
772231,8301,1500
772231,0,2300
772232,4828,0100
772232,2953,1500
772232,1075,2200
772232,176,0200
772233,4539,1500
772233,352,2100
772234,5251,0100
772234,3817,2400
772234,2231,1600
772234,2068,1500
772234,991,2800
772234,915,0300
772234,764,1700
772236,2858,1500
772236,2008,0100
772236,1252,2600
772236,384,0100
772237,4237,0103
772237,2457,0107
772237,2358,1500
772237,1872,1523
772237,1700,2200
772237,739,2400
772237,467,2300
772237,298,1800
772237,94,2600
772237,31,2200
772237,0,0100
772238,2437,0100
772238,1503,1500
772239,3684,0100
772239,2799,2500
772239,2722,0300
772239,2407,1600
772239,1942,1000
772239,1503,1500
772239,597,2400
772239,141,3300
772239,102,2600
772240,2440,2300
772240,2341,0900
772241,2271,2800
772241,635,2800
772241,242,2800
772241,28,3600
772243,5039,0100
772243,3066,1500
772243,1085,2400
772243,702,1000
772243,279,0200
772244,2399,2200
772244,1073,0100
772244,943,2316
772244,528,1500
772244,167,3600
772244,56,3752
772246,3037,2400
772246,2867,0100
772246,2863,0500
772246,2429,2800
772246,2239,2200
772246,1550,1500
772246,1384,2700
772246,558,1600
772246,242,3752
772247,6902,0300
772247,5624,2500
772247,4141,2800
772247,3982,0100
772247,3092,2700
772247,2507,1500
772247,2387,2200
772247,2333,3400
772247,2298,2600
772247,2264,1000
772247,2198,0105
772247,2022,1700
772247,1888,1600
772247,1855,2300
772247,1637,2100
