hospital_id,treatment_code,treatment_count,treatment_count_label
772588,KAEH0,94,sehr wenige
772588,KARH0,6,sehr wenige
772588,KARK0,7,sehr wenige
772588,KAEK0,59,sehr wenige
772588,KASA0,139,wenige
772588,KAMUS0,0,sehr wenige
772588,KAPAR0,6,sehr wenige
772588,KAEN0,0,sehr wenige
772588,KABAA0,0,sehr wenige
772588,KASCHK0,0,sehr wenige
772588,KAOH0,0,sehr wenige
772589,KAHKO0,0,sehr wenige
772589,KAHM0,0,sehr wenige
772589,KAKIA,0,sehr wenige
772589,KAKIB,0,sehr wenige
772589,KALE0,0,sehr wenige
772589,KABK0,0,sehr wenige
772589,KALK0,0,sehr wenige
772589,KADK0,0,sehr wenige
772589,KAOM0,0,sehr wenige
772589,KAPRK0,0,sehr wenige
772589,KAPK0,0,sehr wenige
772589,KAEH0,1432,sehr viele
772589,KARH0,88,sehr wenige
772589,KARK0,109,sehr wenige
772589,KAEK0,1193,sehr viele
772589,KASA0,0,sehr wenige
772589,KAMUS0,0,sehr wenige
772589,KAPAR0,0,sehr wenige
772589,KAEN0,0,sehr wenige
772589,KABAA0,0,sehr wenige
772589,KASCHK0,0,sehr wenige
772589,KAOH0,0,sehr wenige
772590,KAHKO0,0,sehr wenige
772590,KAHM0,0,sehr wenige
772590,KAKIA,0,sehr wenige
772590,KAKIB,0,sehr wenige
772590,KALE0,91,sehr wenige
772590,KABK0,0,sehr wenige
772590,KALK0,0,sehr wenige
772590,KADK0,0,sehr wenige
772590,KAOM0,0,sehr wenige
772590,KAPRK0,0,sehr wenige
772590,KAPK0,0,sehr wenige
772590,KAEH0,0,sehr wenige
772590,KARH0,0,sehr wenige
772590,KARK0,0,sehr wenige
772590,KAEK0,0,sehr wenige
772590,KASA0,0,sehr wenige
772590,KAMUS0,0,sehr wenige
772590,KAPAR0,0,sehr wenige
772590,KAEN0,0,sehr wenige
772590,KABAA0,0,sehr wenige
772590,KASCHK0,0,sehr wenige
772590,KAOH0,0,sehr wenige
772591,KAHKO0,0,sehr wenige
772591,KAHM0,0,sehr wenige
772591,KAKIA,0,sehr wenige
772591,KAKIB,13,sehr wenige
772591,KALE0,270,viele
772591,KABK0,35,sehr wenige
772591,KALK0,11,sehr wenige
772591,KADK0,33,sehr wenige
772591,KAOM0,0,sehr wenige
772591,KAPRK0,0,sehr wenige
772591,KAPK0,0,sehr wenige
772591,KAEH0,581,sehr viele
772591,KARH0,56,sehr wenige
772591,KARK0,25,sehr wenige
772591,KAEK0,508,sehr viele
772591,KASA0,0,sehr wenige
772591,KAMUS0,0,sehr wenige
772591,KAPAR0,7,sehr wenige
772591,KAEN0,1524,sehr viele
772591,KABAA0,0,sehr wenige
772591,KASCHK0,0,sehr wenige
772591,KAOH0,0,sehr wenige
772592,KAHKO0,0,sehr wenige
772592,KAHM0,0,sehr wenige
772592,KAKIA,0,sehr wenige
772592,KAKIB,0,sehr wenige
772592,KALE0,79,sehr wenige
772592,KABK0,0,sehr wenige
772592,KALK0,0,sehr wenige
772592,KADK0,0,sehr wenige
772592,KAOM0,0,sehr wenige
772592,KAPRK0,0,sehr wenige
772592,KAPK0,0,sehr wenige
772592,KAEH0,0,sehr wenige
772592,KARH0,0,sehr wenige
772592,KARK0,0,sehr wenige
772592,KAEK0,0,sehr wenige
772592,KASA0,0,sehr wenige
772592,KAMUS0,0,sehr wenige
772592,KAPAR0,17,sehr wenige
772592,KAEN0,0,sehr wenige
772592,KABAA0,0,sehr wenige
772592,KASCHK0,0,sehr wenige
772592,KAOH0,0,sehr wenige
772593,KAHKO0,0,sehr wenige
772593,KAHM0,0,sehr wenige
772593,KAKIA,0,sehr wenige
772593,KAKIB,0,sehr wenige
772593,KALE0,381,sehr viele
772593,KABK0,0,sehr wenige
772593,KALK0,0,sehr wenige
772593,KADK0,9,sehr wenige
772593,KAOM0,0,sehr wenige
772593,KAPRK0,0,sehr wenige
772593,KAPK0,0,sehr wenige
772593,KAEH0,34,sehr wenige
772593,KARH0,0,sehr wenige
772593,KARK0,0,sehr wenige
772593,KAEK0,58,sehr wenige
772593,KASA0,0,sehr wenige
772593,KAMUS0,0,sehr wenige
772593,KAPAR0,0,sehr wenige
772593,KAEN0,325,viele
772593,KABAA0,0,sehr wenige
772593,KASCHK0,26,sehr wenige
772593,KAOH0,0,sehr wenige
772594,KAHKO0,0,sehr wenige
772594,KAHM0,0,sehr wenige
772594,KAKIA,0,sehr wenige
772594,KAKIB,0,sehr wenige
772594,KALE0,0,sehr wenige
772594,KABK0,0,sehr wenige
772594,KALK0,0,sehr wenige
772594,KADK0,0,sehr wenige
772594,KAOM0,0,sehr wenige
772594,KAPRK0,0,sehr wenige
772594,KAPK0,0,sehr wenige
772594,KAEH0,0,sehr wenige
772594,KARH0,0,sehr wenige
772594,KARK0,0,sehr wenige
772594,KAEK0,0,sehr wenige
772594,KASA0,0,sehr wenige
772594,KAMUS0,0,sehr wenige
772594,KAPAR0,0,sehr wenige
772594,KAEN0,0,sehr wenige
772594,KABAA0,0,sehr wenige
772594,KASCHK0,290,viele
772594,KAOH0,0,sehr wenige
772595,KAHKO0,0,sehr wenige
772595,KAHM0,0,sehr wenige
772595,KAKIA,0,sehr wenige
772595,KAKIB,0,sehr wenige
772595,KALE0,0,sehr wenige
772595,KABK0,0,sehr wenige
772595,KALK0,0,sehr wenige
772595,KADK0,0,sehr wenige
772595,KAOM0,0,sehr wenige
772595,KAPRK0,113,sehr wenige
772595,KAPK0,0,sehr wenige
772595,KAEH0,0,sehr wenige
772595,KARH0,0,sehr wenige
772595,KARK0,0,sehr wenige
772595,KAEK0,0,sehr wenige
772595,KASA0,0,sehr wenige
772595,KAMUS0,0,sehr wenige
772595,KAPAR0,0,sehr wenige
772595,KAEN0,0,sehr wenige
772595,KABAA0,0,sehr wenige
772595,KASCHK0,0,sehr wenige
772595,KAOH0,0,sehr wenige
772596,KAHKO0,0,sehr wenige
772596,KAHM0,0,sehr wenige
772596,KAKIA,0,sehr wenige
772596,KAKIB,273,viele
772596,KALE0,249,mittel
772596,KABK0,0,sehr wenige
772596,KALK0,0,sehr wenige
772596,KADK0,42,sehr wenige
772596,KAOM0,5,sehr wenige
772596,KAPRK0,0,sehr wenige
772596,KAPK0,0,sehr wenige
772596,KAEH0,31,sehr wenige
772596,KARH0,0,sehr wenige
772596,KARK0,0,sehr wenige
772596,KAEK0,27,sehr wenige
772596,KASA0,0,sehr wenige
772596,KAMUS0,0,sehr wenige
772596,KAPAR0,0,sehr wenige
772596,KAEN0,0,sehr wenige
772596,KABAA0,0,sehr wenige
772596,KASCHK0,0,sehr wenige
772596,KAOH0,0,sehr wenige
772597,KAHKO0,0,sehr wenige
772597,KAHM0,0,sehr wenige
772597,KAKIA,0,sehr wenige
772597,KAKIB,447,sehr viele
772597,KALE0,146,wenige
772597,KABK0,176,wenige
772597,KALK0,0,sehr wenige
772597,KADK0,54,sehr wenige
772597,KAOM0,0,sehr wenige
772597,KAPRK0,46,sehr wenige
772597,KAPK0,8,sehr wenige
772597,KAEH0,0,sehr wenige
772597,KARH0,0,sehr wenige
772597,KARK0,0,sehr wenige
772597,KAEK0,0,sehr wenige
772597,KASA0,0,sehr wenige
772597,KAMUS0,0,sehr wenige
772597,KAPAR0,0,sehr wenige
772597,KAEN0,1737,sehr viele
772597,KABAA0,46,sehr wenige
772597,KASCHK0,870,sehr viele
772597,KAOH0,39,sehr wenige
772598,KAHKO0,0,sehr wenige
772598,KAHM0,0,sehr wenige
772598,KAKIA,0,sehr wenige
772598,KAKIB,0,sehr wenige
772598,KALE0,140,wenige
772598,KABK0,0,sehr wenige
772598,KALK0,0,sehr wenige
772598,KADK0,0,sehr wenige
772598,KAOM0,0,sehr wenige
772598,KAPRK0,0,sehr wenige
772598,KAPK0,0,sehr wenige
772598,KAEH0,0,sehr wenige
772598,KARH0,0,sehr wenige
772598,KARK0,0,sehr wenige
772598,KAEK0,0,sehr wenige
772598,KASA0,786,sehr viele
772598,KAMUS0,28,sehr wenige
772598,KAPAR0,35,sehr wenige
772598,KAEN0,0,sehr wenige
772598,KABAA0,0,sehr wenige
772598,KASCHK0,0,sehr wenige
772598,KAOH0,7,sehr wenige
772602,KAHKO0,0,sehr wenige
772602,KAHM0,0,sehr wenige
772602,KAKIA,0,sehr wenige
772602,KAKIB,0,sehr wenige
772602,KALE0,0,sehr wenige
772602,KABK0,0,sehr wenige
772602,KALK0,0,sehr wenige
772602,KADK0,0,sehr wenige
772602,KAOM0,0,sehr wenige
772602,KAPRK0,0,sehr wenige
772602,KAPK0,0,sehr wenige
772602,KAEH0,0,sehr wenige
772602,KARH0,0,sehr wenige
772602,KARK0,0,sehr wenige
772602,KAEK0,0,sehr wenige
772602,KASA0,0,sehr wenige
772602,KAMUS0,0,sehr wenige
772602,KAPAR0,0,sehr wenige
772602,KAEN0,0,sehr wenige
772602,KABAA0,0,sehr wenige
772602,KASCHK0,0,sehr wenige
772602,KAOH0,0,sehr wenige
772603,KAHKO0,0,sehr wenige
772603,KAHM0,0,sehr wenige
772603,KAKIA,0,sehr wenige
772603,KAKIB,0,sehr wenige
772603,KALE0,211,mittel
772603,KABK0,0,sehr wenige
772603,KALK0,0,sehr wenige
772603,KADK0,0,sehr wenige
772603,KAOM0,0,sehr wenige
772603,KAPRK0,37,sehr wenige
772603,KAPK0,0,sehr wenige
772603,KAEH0,0,sehr wenige
772603,KARH0,0,sehr wenige
772603,KARK0,0,sehr wenige
772603,KAEK0,0,sehr wenige
772603,KASA0,0,sehr wenige
772603,KAMUS0,0,sehr wenige
772603,KAPAR0,4,sehr wenige
772603,KAEN0,0,sehr wenige
772603,KABAA0,0,sehr wenige
772603,KASCHK0,0,sehr wenige
772603,KAOH0,0,sehr wenige
772604,KAHKO0,0,sehr wenige
772604,KAHM0,0,sehr wenige
772604,KAKIA,0,sehr wenige
772604,KAKIB,0,sehr wenige
772604,KALE0,118,wenige
772604,KABK0,0,sehr wenige
772604,KALK0,0,sehr wenige
772604,KADK0,19,sehr wenige
772604,KAOM0,0,sehr wenige
772604,KAPRK0,0,sehr wenige
772604,KAPK0,0,sehr wenige
772604,KAEH0,224,mittel
772604,KARH0,15,sehr wenige
772604,KARK0,15,sehr wenige
772604,KAEK0,294,viele
772604,KASA0,0,sehr wenige
772604,KAMUS0,0,sehr wenige
772604,KAPAR0,0,sehr wenige
772604,KAEN0,0,sehr wenige
772604,KABAA0,0,sehr wenige
772604,KASCHK0,104,sehr wenige
772604,KAOH0,0,sehr wenige
772605,KAHKO0,45,sehr wenige
772605,KAHM0,0,sehr wenige
772605,KAKIA,103,sehr wenige
772605,KAKIB,0,sehr wenige
772605,KALE0,12,sehr wenige
772605,KABK0,0,sehr wenige
772605,KALK0,0,sehr wenige
772605,KADK0,0,sehr wenige
772605,KAOM0,0,sehr wenige
772605,KAPRK0,0,sehr wenige
772605,KAPK0,0,sehr wenige
772605,KAEH0,446,sehr viele
772605,KARH0,35,sehr wenige
772605,KARK0,53,sehr wenige
772605,KAEK0,516,sehr viele
772605,KASA0,0,sehr wenige
772605,KAMUS0,0,sehr wenige
772605,KAPAR0,30,sehr wenige
772605,KAEN0,0,sehr wenige
772605,KABAA0,29,sehr wenige
772605,KASCHK0,206,mittel
772605,KAOH0,23,sehr wenige
772608,KAHKO0,0,sehr wenige
772608,KAHM0,0,sehr wenige
772608,KAKIA,0,sehr wenige
772608,KAKIB,280,viele
772608,KALE0,554,sehr viele
772608,KABK0,147,wenige
772608,KALK0,0,sehr wenige
772608,KADK0,40,sehr wenige
772608,KAOM0,0,sehr wenige
772608,KAPRK0,0,sehr wenige
772608,KAPK0,0,sehr wenige
772608,KAEH0,109,sehr wenige
772608,KARH0,0,sehr wenige
772608,KARK0,0,sehr wenige
772608,KAEK0,120,wenige
772608,KASA0,303,viele
772608,KAMUS0,6,sehr wenige
772608,KAPAR0,11,sehr wenige
772608,KAEN0,1320,sehr viele
772608,KABAA0,0,sehr wenige
772608,KASCHK0,83,sehr wenige
772608,KAOH0,7,sehr wenige
772609,KAHKO0,0,sehr wenige
772609,KAHM0,0,sehr wenige
772609,KAKIA,0,sehr wenige
772609,KAKIB,0,sehr wenige
772609,KALE0,0,sehr wenige
772609,KABK0,0,sehr wenige
772609,KALK0,0,sehr wenige
772609,KADK0,0,sehr wenige
772609,KAOM0,0,sehr wenige
772609,KAPRK0,0,sehr wenige
772609,KAPK0,0,sehr wenige
772609,KAEH0,0,sehr wenige
772609,KARH0,0,sehr wenige
772609,KARK0,0,sehr wenige
772609,KAEK0,0,sehr wenige
772609,KASA0,0,sehr wenige
772609,KAMUS0,0,sehr wenige
772609,KAPAR0,19,sehr wenige
772609,KAEN0,0,sehr wenige
772609,KABAA0,0,sehr wenige
772609,KASCHK0,0,sehr wenige
772609,KAOH0,0,sehr wenige
772610,KAHKO0,0,sehr wenige
772610,KAHM0,0,sehr wenige
772610,KAKIA,0,sehr wenige
772610,KAKIB,0,sehr wenige
772610,KALE0,254,viele
772610,KABK0,365,sehr viele
772610,KALK0,0,sehr wenige
772610,KADK0,27,sehr wenige
772610,KAOM0,0,sehr wenige
772610,KAPRK0,4,sehr wenige
772610,KAPK0,0,sehr wenige
772610,KAEH0,0,sehr wenige
772610,KARH0,0,sehr wenige
772610,KARK0,0,sehr wenige
772610,KAEK0,0,sehr wenige
772610,KASA0,371,sehr viele
772610,KAMUS0,12,sehr wenige
772610,KAPAR0,23,sehr wenige
772610,KAEN0,806,sehr viele
772610,KABAA0,9,sehr wenige
772610,KASCHK0,185,wenige
772610,KAOH0,5,sehr wenige
772614,KAHKO0,0,sehr wenige
772614,KAHM0,0,sehr wenige
772614,KAKIA,0,sehr wenige
772614,KAKIB,0,sehr wenige
772614,KALE0,158,wenige
772614,KABK0,0,sehr wenige
772614,KALK0,0,sehr wenige
772614,KADK0,7,sehr wenige
772614,KAOM0,0,sehr wenige
772614,KAPRK0,0,sehr wenige
772614,KAPK0,0,sehr wenige
772614,KAEH0,34,sehr wenige
772614,KARH0,7,sehr wenige
772614,KARK0,4,sehr wenige
772614,KAEK0,23,sehr wenige
772614,KASA0,0,sehr wenige
772614,KAMUS0,0,sehr wenige
772614,KAPAR0,0,sehr wenige
772614,KAEN0,0,sehr wenige
772614,KABAA0,0,sehr wenige
772614,KASCHK0,0,sehr wenige
772614,KAOH0,0,sehr wenige
772616,KAHKO0,58,sehr wenige
772616,KAHM0,0,sehr wenige
772616,KAKIA,229,mittel
772616,KAKIB,0,sehr wenige
772616,KALE0,0,sehr wenige
772616,KABK0,0,sehr wenige
772616,KALK0,0,sehr wenige
772616,KADK0,0,sehr wenige
772616,KAOM0,0,sehr wenige
772616,KAPRK0,0,sehr wenige
772616,KAPK0,0,sehr wenige
772616,KAEH0,0,sehr wenige
772616,KARH0,0,sehr wenige
772616,KARK0,0,sehr wenige
772616,KAEK0,0,sehr wenige
772616,KASA0,0,sehr wenige
772616,KAMUS0,0,sehr wenige
772616,KAPAR0,0,sehr wenige
772616,KAEN0,0,sehr wenige
772616,KABAA0,0,sehr wenige
772616,KASCHK0,0,sehr wenige
772616,KAOH0,0,sehr wenige
772619,KAHKO0,0,sehr wenige
772619,KAHM0,0,sehr wenige
772619,KAKIA,0,sehr wenige
772619,KAKIB,0,sehr wenige
772619,KALE0,165,wenige
772619,KABK0,0,sehr wenige
772619,KALK0,0,sehr wenige
772619,KADK0,4,sehr wenige
772619,KAOM0,0,sehr wenige
772619,KAPRK0,0,sehr wenige
772619,KAPK0,0,sehr wenige
772619,KAEH0,0,sehr wenige
772619,KARH0,0,sehr wenige
772619,KARK0,0,sehr wenige
772619,KAEK0,0,sehr wenige
772619,KASA0,0,sehr wenige
772619,KAMUS0,0,sehr wenige
772619,KAPAR0,0,sehr wenige
772619,KAEN0,0,sehr wenige
772619,KABAA0,0,sehr wenige
772619,KASCHK0,0,sehr wenige
772619,KAOH0,0,sehr wenige
772620,KAHKO0,0,sehr wenige
772620,KAHM0,0,sehr wenige
772620,KAKIA,0,sehr wenige
772620,KAKIB,0,sehr wenige
772620,KALE0,0,sehr wenige
772620,KABK0,371,sehr viele
772620,KALK0,0,sehr wenige
772620,KADK0,0,sehr wenige
772620,KAOM0,0,sehr wenige
772620,KAPRK0,0,sehr wenige
772620,KAPK0,0,sehr wenige
772620,KAEH0,0,sehr wenige
772620,KARH0,0,sehr wenige
772620,KARK0,0,sehr wenige
772620,KAEK0,0,sehr wenige
772620,KASA0,0,sehr wenige
772620,KAMUS0,0,sehr wenige
772620,KAPAR0,0,sehr wenige
772620,KAEN0,0,sehr wenige
772620,KABAA0,0,sehr wenige
772620,KASCHK0,0,sehr wenige
772620,KAOH0,0,sehr wenige
772621,KAHKO0,0,sehr wenige
772621,KAHM0,0,sehr wenige
772621,KAKIA,0,sehr wenige
772621,KAKIB,191,wenige
772621,KALE0,285,viele
772621,KABK0,60,sehr wenige
772621,KALK0,9,sehr wenige
772621,KADK0,102,sehr wenige
772621,KAOM0,9,sehr wenige
772621,KAPRK0,48,sehr wenige
772621,KAPK0,12,sehr wenige
772621,KAEH0,200,wenige
772621,KARH0,16,sehr wenige
772621,KARK0,37,sehr wenige
772621,KAEK0,199,wenige
772621,KASA0,0,sehr wenige
772621,KAMUS0,0,sehr wenige
772621,KAPAR0,9,sehr wenige
772621,KAEN0,738,sehr viele
772621,KABAA0,19,sehr wenige
772621,KASCHK0,306,viele
772621,KAOH0,26,sehr wenige
772622,KAHKO0,0,sehr wenige
772622,KAHM0,0,sehr wenige
772622,KAKIA,0,sehr wenige
772622,KAKIB,0,sehr wenige
772622,KALE0,243,mittel
772622,KABK0,8,sehr wenige
772622,KALK0,0,sehr wenige
772622,KADK0,28,sehr wenige
772622,KAOM0,10,sehr wenige
772622,KAPRK0,0,sehr wenige
772622,KAPK0,5,sehr wenige
772622,KAEH0,23,sehr wenige
772622,KARH0,4,sehr wenige
772622,KARK0,0,sehr wenige
772622,KAEK0,0,sehr wenige
772622,KASA0,0,sehr wenige
772622,KAMUS0,0,sehr wenige
772622,KAPAR0,0,sehr wenige
772622,KAEN0,315,viele
772622,KABAA0,0,sehr wenige
772622,KASCHK0,267,viele
772622,KAOH0,15,sehr wenige
772623,KAHKO0,0,sehr wenige
772623,KAHM0,0,sehr wenige
772623,KAKIA,0,sehr wenige
772623,KAKIB,0,sehr wenige
772623,KALE0,229,mittel
772623,KABK0,23,sehr wenige
772623,KALK0,0,sehr wenige
772623,KADK0,20,sehr wenige
772623,KAOM0,0,sehr wenige
772623,KAPRK0,0,sehr wenige
772623,KAPK0,0,sehr wenige
772623,KAEH0,104,sehr wenige
772623,KARH0,0,sehr wenige
772623,KARK0,0,sehr wenige
772623,KAEK0,99,sehr wenige
772623,KASA0,0,sehr wenige
772623,KAMUS0,0,sehr wenige
772623,KAPAR0,0,sehr wenige
772623,KAEN0,348,sehr viele
772623,KABAA0,0,sehr wenige
772623,KASCHK0,0,sehr wenige
772623,KAOH0,0,sehr wenige
772624,KAHKO0,0,sehr wenige
772624,KAHM0,0,sehr wenige
772624,KAKIA,0,sehr wenige
772624,KAKIB,255,viele
772624,KALE0,458,sehr viele
772624,KABK0,329,viele
772624,KALK0,0,sehr wenige
772624,KADK0,122,wenige
772624,KAOM0,20,sehr wenige
772624,KAPRK0,0,sehr wenige
772624,KAPK0,7,sehr wenige
772624,KAEH0,45,sehr wenige
772624,KARH0,15,sehr wenige
772624,KARK0,0,sehr wenige
772624,KAEK0,52,sehr wenige
772624,KASA0,735,sehr viele
772624,KAMUS0,45,sehr wenige
772624,KAPAR0,73,sehr wenige
772624,KAEN0,1105,sehr viele
772624,KABAA0,0,sehr wenige
772624,KASCHK0,0,sehr wenige
772624,KAOH0,0,sehr wenige
772625,KAHKO0,0,sehr wenige
772625,KAHM0,0,sehr wenige
772625,KAKIA,0,sehr wenige
772625,KAKIB,242,mittel
772625,KALE0,388,sehr viele
772625,KABK0,0,sehr wenige
772625,KALK0,62,sehr wenige
772625,KADK0,4,sehr wenige
772625,KAOM0,0,sehr wenige
772625,KAPRK0,189,wenige
772625,KAPK0,0,sehr wenige
772625,KAEH0,4,sehr wenige
772625,KARH0,0,sehr wenige
772625,KARK0,0,sehr wenige
772625,KAEK0,0,sehr wenige
772625,KASA0,0,sehr wenige
772625,KAMUS0,0,sehr wenige
772625,KAPAR0,6,sehr wenige
772625,KAEN0,0,sehr wenige
772625,KABAA0,0,sehr wenige
772625,KASCHK0,301,viele
772625,KAOH0,7,sehr wenige
772630,KAHKO0,0,sehr wenige
772630,KAHM0,0,sehr wenige
772630,KAKIA,0,sehr wenige
772630,KAKIB,0,sehr wenige
772630,KALE0,0,sehr wenige
772630,KABK0,0,sehr wenige
772630,KALK0,0,sehr wenige
772630,KADK0,0,sehr wenige
772630,KAOM0,0,sehr wenige
772630,KAPRK0,0,sehr wenige
772630,KAPK0,0,sehr wenige
772630,KAEH0,0,sehr wenige
772630,KARH0,0,sehr wenige
772630,KARK0,0,sehr wenige
772630,KAEK0,0,sehr wenige
772630,KASA0,0,sehr wenige
772630,KAMUS0,11,sehr wenige
772630,KAPAR0,30,sehr wenige
772630,KAEN0,0,sehr wenige
772630,KABAA0,0,sehr wenige
772630,KASCHK0,0,sehr wenige
772630,KAOH0,0,sehr wenige
772632,KAHKO0,0,sehr wenige
772632,KAHM0,0,sehr wenige
772632,KAKIA,0,sehr wenige
772632,KAKIB,0,sehr wenige
772632,KALE0,0,sehr wenige
772632,KABK0,0,sehr wenige
772632,KALK0,0,sehr wenige
772632,KADK0,0,sehr wenige
772632,KAOM0,0,sehr wenige
772632,KAPRK0,0,sehr wenige
772632,KAPK0,0,sehr wenige
772632,KAEH0,0,sehr wenige
772632,KARH0,0,sehr wenige
772632,KARK0,0,sehr wenige
772632,KAEK0,0,sehr wenige
772632,KASA0,0,sehr wenige
772632,KAMUS0,0,sehr wenige
772632,KAPAR0,0,sehr wenige
772632,KAEN0,0,sehr wenige
772632,KABAA0,0,sehr wenige
772632,KASCHK0,0,sehr wenige
772632,KAOH0,0,sehr wenige
772633,KAHKO0,0,sehr wenige
772633,KAHM0,0,sehr wenige
772633,KAKIA,0,sehr wenige
772633,KAKIB,0,sehr wenige
772633,KALE0,0,sehr wenige
772633,KABK0,0,sehr wenige
772633,KALK0,0,sehr wenige
772633,KADK0,0,sehr wenige
772633,KAOM0,0,sehr wenige
772633,KAPRK0,0,sehr wenige
772633,KAPK0,0,sehr wenige
772633,KAEH0,0,sehr wenige
772633,KARH0,0,sehr wenige
772633,KARK0,0,sehr wenige
772633,KAEK0,0,sehr wenige
772633,KASA0,0,sehr wenige
772633,KAMUS0,0,sehr wenige
772633,KAPAR0,0,sehr wenige
772633,KAEN0,0,sehr wenige
772633,KABAA0,0,sehr wenige
772633,KASCHK0,0,sehr wenige
772633,KAOH0,0,sehr wenige
772643,KAHKO0,0,sehr wenige
772643,KAHM0,0,sehr wenige
772643,KAKIA,0,sehr wenige
772643,KAKIB,263,viele
772643,KALE0,295,viele
772643,KABK0,16,sehr wenige
772643,KALK0,0,sehr wenige
772643,KADK0,33,sehr wenige
772643,KAOM0,0,sehr wenige
772643,KAPRK0,23,sehr wenige
772643,KAPK0,0,sehr wenige
772643,KAEH0,0,sehr wenige
772643,KARH0,0,sehr wenige
772643,KARK0,0,sehr wenige
772643,KAEK0,0,sehr wenige
772643,KASA0,121,wenige
772643,KAMUS0,0,sehr wenige
772643,KAPAR0,8,sehr wenige
772643,KAEN0,426,sehr viele
772643,KABAA0,0,sehr wenige
772643,KASCHK0,21,sehr wenige
772643,KAOH0,0,sehr wenige
772644,KAHKO0,0,sehr wenige
772644,KAHM0,0,sehr wenige
772644,KAKIA,0,sehr wenige
772644,KAKIB,0,sehr wenige
772644,KALE0,258,viele
772644,KABK0,8,sehr wenige
772644,KALK0,0,sehr wenige
772644,KADK0,21,sehr wenige
772644,KAOM0,0,sehr wenige
772644,KAPRK0,0,sehr wenige
772644,KAPK0,0,sehr wenige
772644,KAEH0,24,sehr wenige
772644,KARH0,6,sehr wenige
772644,KARK0,0,sehr wenige
772644,KAEK0,19,sehr wenige
772644,KASA0,89,sehr wenige
772644,KAMUS0,0,sehr wenige
772644,KAPAR0,8,sehr wenige
772644,KAEN0,0,sehr wenige
772644,KABAA0,0,sehr wenige
772644,KASCHK0,0,sehr wenige
772644,KAOH0,0,sehr wenige
772645,KAHKO0,0,sehr wenige
772645,KAHM0,0,sehr wenige
772645,KAKIA,0,sehr wenige
772645,KAKIB,0,sehr wenige
772645,KALE0,28,sehr wenige
772645,KABK0,0,sehr wenige
772645,KALK0,0,sehr wenige
772645,KADK0,0,sehr wenige
772645,KAOM0,0,sehr wenige
772645,KAPRK0,0,sehr wenige
772645,KAPK0,0,sehr wenige
772645,KAEH0,0,sehr wenige
772645,KARH0,0,sehr wenige
772645,KARK0,0,sehr wenige
772645,KAEK0,0,sehr wenige
772645,KASA0,0,sehr wenige
772645,KAMUS0,0,sehr wenige
772645,KAPAR0,10,sehr wenige
772645,KAEN0,0,sehr wenige
772645,KABAA0,0,sehr wenige
772645,KASCHK0,0,sehr wenige
772645,KAOH0,0,sehr wenige
772646,KAHKO0,0,sehr wenige
772646,KAHM0,0,sehr wenige
772646,KAKIA,0,sehr wenige
772646,KAKIB,320,viele
772646,KALE0,184,wenige
772646,KABK0,0,sehr wenige
772646,KALK0,0,sehr wenige
772646,KADK0,21,sehr wenige
772646,KAOM0,0,sehr wenige
772646,KAPRK0,0,sehr wenige
772646,KAPK0,0,sehr wenige
772646,KAEH0,150,wenige
772646,KARH0,15,sehr wenige
772646,KARK0,26,sehr wenige
772646,KAEK0,179,wenige
772646,KASA0,0,sehr wenige
772646,KAMUS0,0,sehr wenige
772646,KAPAR0,0,sehr wenige
772646,KAEN0,0,sehr wenige
772646,KABAA0,0,sehr wenige
772646,KASCHK0,109,sehr wenige
772646,KAOH0,10,sehr wenige
772647,KAHKO0,0,sehr wenige
772647,KAHM0,0,sehr wenige
772647,KAKIA,0,sehr wenige
772647,KAKIB,0,sehr wenige
772647,KALE0,104,sehr wenige
772647,KABK0,0,sehr wenige
772647,KALK0,0,sehr wenige
772647,KADK0,0,sehr wenige
772647,KAOM0,0,sehr wenige
772647,KAPRK0,0,sehr wenige
772647,KAPK0,0,sehr wenige
772647,KAEH0,0,sehr wenige
772647,KARH0,0,sehr wenige
772647,KARK0,0,sehr wenige
772647,KAEK0,0,sehr wenige
772647,KASA0,0,sehr wenige
772647,KAMUS0,0,sehr wenige
772647,KAPAR0,0,sehr wenige
772647,KAEN0,0,sehr wenige
772647,KABAA0,0,sehr wenige
772647,KASCHK0,0,sehr wenige
772647,KAOH0,0,sehr wenige
772651,KAHKO0,0,sehr wenige
772651,KAHM0,0,sehr wenige
772651,KAKIA,0,sehr wenige
772651,KAKIB,394,sehr viele
772651,KALE0,190,wenige
772651,KABK0,193,wenige
772651,KALK0,5,sehr wenige
772651,KADK0,50,sehr wenige
772651,KAOM0,6,sehr wenige
772651,KAPRK0,0,sehr wenige
772651,KAPK0,0,sehr wenige
772651,KAEH0,27,sehr wenige
772651,KARH0,7,sehr wenige
772651,KARK0,0,sehr wenige
772651,KAEK0,56,sehr wenige
772651,KASA0,0,sehr wenige
772651,KAMUS0,0,sehr wenige
772651,KAPAR0,16,sehr wenige
772651,KAEN0,491,sehr viele
772651,KABAA0,29,sehr wenige
772651,KASCHK0,228,mittel
772651,KAOH0,23,sehr wenige
772652,KAHKO0,0,sehr wenige
772652,KAHM0,0,sehr wenige
772652,KAKIA,0,sehr wenige
772652,KAKIB,0,sehr wenige
772652,KALE0,137,wenige
772652,KABK0,0,sehr wenige
772652,KALK0,0,sehr wenige
772652,KADK0,5,sehr wenige
772652,KAOM0,0,sehr wenige
